"1416 約伦 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"1,594,309,196","49,712,343,493","432,681",42.00,4/12,14.70,1/17,30.73
81,"1,169,855,093","35,260,337,796","245,614",36.30,2/29,18.90,9/18,28.15
82,"1,166,839,291","27,342,070,632","195,470",29.90,11/05,16.10,1/08,21.56
83,"1,019,091,737","28,027,607,541","184,723",33.10,2/15,20.10,10/11,25.73
84,"623,931,345","13,242,332,012","113,030",30.00,1/05,13.80,8/15,20.81
85,"625,589,062","11,837,054,568","112,050",22.60,12/31,15.60,2/07,18.27
86,"1,598,240,447","67,558,774,839","279,662",58.00,8/28,21.60,1/04,42.50
87,"2,164,052,964","70,293,810,735","496,763",49.00,3/03,9.30,12/31,27.63
88,"1,224,615,687","13,617,404,694","186,294",15.50,5/05,5.60,12/18,9.61
89,"577,728,965","3,638,332,987","80,886",10.90,2/21,1.57,11/21,5.46
90,"400,832,322","1,133,601,179","49,209",4.17,3/27,1.74,10/08,2.52
91,"1,721,211,473","8,212,735,472","192,831",7.50,3/28,2.12,1/02,3.97
92,"708,540,348","2,638,752,355","85,010",5.50,1/27,2.23,5/02,3.38
93,"1,375,501,493","6,995,993,991","160,665",6.80,2/12,3.40,8/19,4.41
94,"403,781,293","1,673,635,454","56,577",5.40,1/04,2.85,10/21,3.78
95,"1,580,799,906","10,669,834,536","180,468",11.30,12/27,3.23,3/24,4.89
96,"2,484,860,416","26,640,665,720","355,846",14.25,7/19,6.37,12/21,9.95
97,"1,861,341,562","18,164,406,059","314,739",13.05,4/17,3.40,9/18,7.78
98,"1,264,966,644","9,524,451,675","224,625",12.30,12/30,3.66,3/03,6.75
99,"871,018,806","9,686,590,214","187,655",15.60,11/10,7.16,5/07,10.27
100,"351,966,237","4,456,857,007","83,092",15.80,1/03,8.30,11/24,11.62
101,"422,480,765","6,616,057,276","108,183",19.90,9/26,9.90,1/13,14.54
102,"250,119,787","4,457,062,177","76,595",23.20,11/01,15.35,8/08,17.43
程蔼基,ら戳,程基,ら戳
58.00, 86/8/28,1.57, 89/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
