"1715 窾瑆 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
81,"1,840,000","87,963,000",896,49.20,12/28,45.80,12/29,48.85
82,"216,649,644","11,580,286,089","74,160",62.50,12/17,38.60,1/14,51.98
83,"426,554,142","16,651,431,538","104,638",63.00,1/10,27.20,10/11,42.49
84,"769,675,958","26,529,880,874","158,960",42.90,6/05,20.00,8/25,32.87
85,"429,586,721","13,757,083,210","89,214",35.70,3/16,26.20,9/05,30.97
86,"522,969,493","20,366,448,662","114,265",54.00,4/14,22.20,10/28,34.01
87,"605,397,159","15,320,756,834","138,766",34.10,2/23,13.70,9/03,22.54
88,"329,062,333","4,354,975,501","68,652",17.20,5/05,7.60,11/08,11.73
89,"1,062,750,487","19,951,922,305","207,142",28.30,4/21,9.00,1/04,15.53
90,"702,784,318","8,881,591,568","150,594",19.20,3/27,6.15,9/19,11.59
91,"782,144,458","6,266,435,348","110,313",10.25,4/09,5.65,9/09,7.39
92,"362,199,335","2,573,361,583","52,179",8.60,1/15,5.65,4/30,6.84
93,"509,428,473","4,551,634,525","63,860",10.50,3/15,7.10,1/02,8.56
94,"168,091,133","1,495,652,223","22,975",9.69,6/27,7.45,9/22,8.68
95,"288,638,414","3,025,585,824","40,040",12.70,12/21,8.35,7/14,10.13
96,"644,584,447","10,852,882,150","97,217",19.90,10/30,12.35,1/02,16.59
97,"435,923,643","6,718,296,070","65,603",18.75,4/16,10.60,11/12,15.11
98,"198,883,717","1,871,830,673","16,578",12.55,4/27,5.55,3/10,10.16
99,"390,487,017","7,414,554,023","94,128",23.60,10/27,11.50,1/06,16.94
100,"139,350,776","2,395,901,140","43,087",21.15,1/03,10.75,12/19,16.41
101,"160,128,276","2,364,440,113","44,912",16.20,8/10,11.80,1/13,14.32
102,"272,960,584","4,345,082,406","80,934",17.80,10/04,13.90,1/07,15.49
程蔼基,ら戳,程基,ら戳
63.00, 83/1/10,5.55, 98/3/10
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
