"2337 Щ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"660,920,422","37,822,991,258","140,144",78.00,4/25,30.40,3/15,53.80
85,"2,284,670,716","90,306,292,291","431,319",55.00,5/07,28.50,7/24,41.93
86,"10,981,185,429","667,761,013,055","2,711,124",88.00,6/27,35.80,1/04,55.68
87,"6,130,970,096","247,407,873,892","1,496,760",63.00,3/02,20.70,9/04,37.34
88,"14,676,128,986","536,892,000,000","3,091,582",61.50,12/28,22.00,8/03,33.23
89,"14,782,997,562","1,019,179,885,976","4,355,371",105.00,6/05,34.60,10/19,69.18
90,"13,006,812,048","461,903,289,363","3,341,359",58.50,2/16,16.00,10/03,35.62
91,"13,765,012,067","292,520,535,229","2,590,649",32.90,4/04,9.15,10/14,19.34
92,"10,951,973,716","95,925,030,346","1,548,141",13.15,1/15,3.88,5/23,8.68
93,"15,624,701,222","174,858,287,779","2,488,675",16.80,4/14,6.50,11/02,9.70
94,"8,183,824,387","40,740,217,287","958,614",7.30,1/03,2.98,9/22,4.83
95,"6,425,062,061","53,333,206,455","974,061",15.05,11/28,3.59,3/27,8.58
96,"9,706,524,041","176,234,076,574","1,856,043",24.95,7/27,11.90,3/06,16.15
97,"5,386,596,302","68,918,551,563","1,117,366",17.45,5/21,7.00,11/21,12.41
98,"9,363,171,999","137,831,437,413","1,788,400",19.65,7/28,8.32,1/21,14.76
99,"6,775,641,096","134,594,337,765","1,602,996",23.10,4/06,16.00,2/06,19.59
100,"6,571,282,625","110,039,508,414","1,584,336",23.75,1/21,10.25,10/04,15.99
101,"5,104,742,949","50,679,460,826","1,204,994",13.70,2/04,7.03,8/03,9.54
102,"3,910,331,410","29,982,888,700","870,822",9.35,1/29,6.25,11/12,7.54
程蔼基,ら戳,程基,ら戳
105.00, 89/6/05,2.98, 94/9/22
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
