"1419 穝 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"951,493,451","66,171,968,878","321,183",97.00,4/23,31.90,1/17,65.05
81,"378,683,725","22,625,311,486","136,635",87.00,2/10,25.80,12/29,54.03
82,"805,096,206","31,435,158,648","176,407",47.60,4/01,24.10,1/08,35.88
83,"565,695,825","19,903,490,069","132,757",46.20,1/06,26.10,11/02,33.64
84,"309,510,851","7,612,160,749","82,345",35.10,1/05,16.80,8/15,24.43
85,"644,689,517","26,108,747,557","210,638",54.50,10/14,20.90,1/06,39.70
86,"989,271,252","60,244,190,998","353,075",84.50,1/24,37.30,10/30,59.26
87,"1,638,869,901","85,706,543,145","444,654",68.00,6/20,27.40,12/31,47.50
88,"748,461,446","21,222,277,394","197,033",36.20,4/19,14.80,11/08,24.99
89,"315,239,395","5,617,854,953","72,812",27.80,2/21,8.45,11/02,15.36
90,"306,714,294","4,180,774,714","56,172",18.40,2/19,7.80,7/25,12.54
91,"507,674,650","7,658,122,489","77,703",18.30,6/24,10.80,10/14,13.79
92,"679,845,925","10,543,377,087","95,915",17.90,10/22,11.50,1/02,14.66
93,"831,231,670","12,960,342,446","107,457",18.60,2/11,11.25,8/18,14.04
94,"289,094,677","3,735,200,924","45,923",14.65,1/03,10.50,4/21,12.40
95,"866,858,472","20,666,588,500","190,108",34.70,12/07,11.60,3/20,20.99
96,"419,840,782","12,002,637,087","111,726",36.30,7/24,15.80,12/18,26.14
97,"516,623,724","13,296,552,264","135,779",39.50,4/18,9.70,10/28,22.30
98,"1,181,821,166","38,938,959,762","339,976",46.75,7/07,12.30,3/04,27.96
99,"1,174,186,781","47,214,070,027","397,296",55.50,12/31,29.20,2/06,38.92
100,"353,736,658","14,695,551,973","145,404",55.50,1/03,27.10,12/19,38.79
101,"219,671,527","8,898,156,809","76,458",46.00,3/03,30.85,1/05,39.67
102,"83,834,055","3,283,814,076","35,678",44.50,10/08,35.90,6/24,38.95
程蔼基,ら戳,程基,ら戳
97.00, 80/4/23,7.80, 90/7/25
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
