"2903 环κ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"503,928,688","21,567,879,054","157,695",51.00,5/10,27.90,1/16,41.38
81,"343,647,693","15,375,877,432","87,433",53.00,2/29,31.10,9/18,41.39
82,"308,445,230","11,957,560,125","75,024",46.40,12/31,29.90,1/08,35.48
83,"650,671,349","28,031,148,281","147,219",48.50,1/18,38.00,10/11,41.78
84,"270,959,243","8,914,602,806","64,535",44.20,1/05,25.10,8/15,31.98
85,"484,901,502","16,627,169,038","109,815",38.60,12/03,25.80,2/07,32.78
86,"1,388,770,771","57,833,707,398","285,911",54.50,4/28,27.80,10/28,39.13
87,"607,238,285","15,124,910,418","146,794",34.70,1/03,16.90,9/01,25.57
88,"566,458,405","10,392,899,545","129,219",25.80,5/06,12.80,11/26,16.89
89,"1,142,952,928","19,811,391,074","208,042",25.50,2/21,9.35,12/28,15.31
90,"406,969,045","3,413,556,869","76,425",12.50,2/21,5.50,9/24,8.41
91,"748,789,492","5,886,650,275","101,080",10.20,4/25,5.00,10/08,7.29
92,"1,700,941,892","17,183,306,750","230,459",14.30,11/06,5.55,5/09,9.58
93,"1,341,273,493","22,749,175,415","243,224",19.30,2/09,12.10,6/04,16.26
94,"2,141,369,708","40,852,532,751","375,391",22.10,8/23,14.00,4/21,17.98
95,"1,603,421,957","28,659,735,892","308,867",21.50,12/11,14.50,9/15,17.04
96,"1,736,141,262","49,816,061,639","436,770",42.50,10/22,18.60,1/11,28.30
97,"2,331,378,050","80,099,764,272","714,563",62.10,3/06,12.10,11/14,34.40
98,"2,382,800,865","63,531,152,963","730,325",38.50,10/09,12.10,3/03,27.82
99,"2,913,975,718","94,111,123,650","905,178",50.00,12/21,22.50,2/09,33.17
100,"2,077,865,600","96,287,070,241","877,576",65.50,7/22,29.50,12/19,48.06
101,"2,025,644,184","67,301,151,051","792,936",45.10,2/10,25.40,6/04,31.90
102,"1,174,642,010","34,415,886,783","469,029",32.95,10/07,25.30,4/09,28.98
程蔼基,ら戳,程基,ら戳
65.50, 100/7/22,5.00, 91/10/08
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
