"1219 褐关 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"432,938,000","19,227,655,310","141,817",56.00,5/02,25.50,10/24,40.70
81,"246,332,653","7,388,808,983","71,225",36.00,1/22,16.30,12/29,27.64
82,"618,783,085","13,129,903,289","127,811",26.40,5/18,14.50,1/08,19.87
83,"617,532,107","12,727,159,530","114,345",25.60,1/10,17.00,10/11,19.72
84,"881,010,999","17,650,210,581","158,356",24.40,2/21,13.95,8/25,19.27
85,"395,457,368","7,116,300,411","80,776",20.60,4/29,16.20,12/12,17.35
86,"444,814,491","7,924,139,575","86,593",21.40,3/20,11.65,10/28,15.62
87,"306,182,480","4,345,415,389","66,268",17.20,2/23,9.55,9/01,13.13
88,"131,852,115","1,258,225,972","27,827",11.55,1/11,5.60,11/29,8.43
89,"167,776,557","1,201,337,810","30,868",10.00,2/23,4.19,11/20,5.98
90,"40,503,662","194,268,943","10,871",5.60,2/21,4.08,10/11,4.64
91,"218,227,805","1,152,248,281","33,526",6.55,4/25,4.10,9/25,4.91
92,"176,265,527","968,383,682","25,945",6.75,1/22,4.36,5/02,5.16
93,"423,819,670","3,366,998,010","59,458",9.65,3/18,5.35,1/02,6.66
94,"85,734,176","475,783,673","16,505",6.80,1/04,4.51,10/28,5.27
95,"255,304,766","1,795,076,078","43,857",10.00,12/26,4.52,7/17,5.46
96,"646,880,210","7,445,473,047","134,502",16.70,7/19,7.40,1/15,10.30
97,"925,013,108","13,802,277,873","247,387",21.50,5/22,6.01,10/28,11.49
98,"639,580,816","7,019,210,401","155,091",13.65,12/24,6.42,3/03,10.38
99,"369,759,737","5,008,490,108","107,555",15.50,11/10,10.20,2/06,13.06
100,"116,927,447","1,854,224,759","38,660",18.20,9/16,13.75,3/15,15.80
101,"45,888,019","723,375,530","15,425",17.25,3/19,13.70,5/21,15.55
102,"71,125,005","1,142,451,699","25,270",18.80,10/30,14.25,11/14,15.11
程蔼基,ら戳,程基,ら戳
56.00, 80/5/02,4.08, 90/10/11
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
