"6215 ㎝菹 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
96,"408,000","18,521,950",99,46.60,12/31,45.00,12/31,45.00
97,"19,337,482","560,992,406","5,496",46.50,1/02,9.41,11/19,25.73
98,"28,786,362","601,556,293","12,331",33.50,12/31,9.44,2/11,17.09
99,"16,344,858","518,418,977","9,840",36.50,3/31,24.85,5/26,29.65
100,"29,121,774","557,090,406","14,759",32.00,6/08,11.20,11/24,20.49
101,"30,652,019","413,605,998","12,348",16.65,3/05,10.35,6/05,12.59
102,"253,930,389","4,598,744,683","83,808",23.50,11/14,11.10,7/09,14.21
程蔼基,ら戳,程基,ら戳
46.60, 96/12/31,9.41, 97/11/19
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
