"2358  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
85,"45,750,577","1,461,365,125","14,121",34.10,12/20,29.90,12/18,31.22
86,"1,827,521,410","67,375,883,750","507,504",59.00,7/17,20.20,11/17,34.20
87,"2,780,244,093","70,112,420,267","646,580",35.40,4/09,14.55,9/03,23.55
88,"1,495,902,153","21,335,533,443","330,381",21.60,1/19,2.80,11/09,11.09
89,"1,048,315,248","11,970,858,646","210,477",19.70,2/21,1.76,12/30,8.16
90,"295,386,931","1,406,716,868","62,731",9.30,4/02,0.54,12/06,3.35
91,"92,081,242","229,595,633","11,783",4.11,2/01,0.81,10/15,1.91
92,"35,135,480","184,016,491","8,506",15.50,11/13,1.40,1/15,10.61
93,"21,730,762","479,489,633","14,076",29.50,3/24,9.00,10/04,17.37
94,"7,630,966","71,837,887","5,609",14.15,2/24,6.31,11/03,9.22
95,"22,121,358","210,978,413","12,003",14.00,12/29,5.81,9/15,7.95
96,"63,886,293","839,782,106","27,331",17.60,7/16,6.36,12/18,11.39
97,"10,132,471","62,470,584","5,179",8.79,3/07,2.81,12/08,5.70
98,"111,679,734","1,736,557,837","40,902",26.50,9/22,2.75,1/20,10.59
99,"115,420,691","1,875,449,500","45,337",19.90,1/20,10.05,11/24,15.16
100,"153,669,348","1,692,191,212","51,428",15.60,2/24,4.66,11/28,10.51
101,"192,396,413","2,194,346,579","52,911",14.80,4/26,8.10,1/18,11.91
102,"78,357,012","887,949,535","25,501",12.80,3/28,8.81,11/29,11.00
程蔼基,ら戳,程基,ら戳
59.00, 86/7/17,0.54, 90/12/06
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
