"1310 璮 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"734,356,096","28,171,372,111","263,787",49.50,4/13,27.50,12/13,36.65
81,"433,579,537","11,795,352,214","119,071",35.00,6/17,14.80,12/29,25.41
82,"1,526,596,187","37,679,134,549","286,044",35.70,12/31,13.80,1/08,21.99
83,"3,664,612,941","239,499,193,759","757,566",129.00,8/18,30.50,1/19,70.92
84,"2,700,316,958","162,193,912,885","627,719",123.00,4/07,37.80,8/28,69.28
85,"1,676,401,866","68,215,955,193","400,000",52.50,4/08,31.50,12/12,38.54
86,"2,181,473,731","75,483,730,252","478,247",41.70,3/21,20.60,10/17,31.41
87,"3,994,548,825","115,505,247,745","742,798",40.10,4/09,17.00,9/03,27.67
88,"5,969,373,635","224,825,000,000","1,273,791",54.00,10/14,20.80,2/06,35.01
89,"3,262,099,097","132,761,313,842","832,222",63.50,1/28,16.70,11/08,36.45
90,"2,443,572,741","49,711,186,873","562,077",31.00,1/29,9.80,7/25,17.50
91,"6,127,945,666","179,390,565,128","1,259,362",41.90,4/03,16.30,1/02,27.96
92,"4,231,932,737","134,566,756,500","968,090",42.60,1/16,21.00,5/05,30.65
93,"2,488,231,380","70,510,113,814","588,261",37.20,1/07,21.00,5/18,26.49
94,"773,529,457","14,636,228,300","207,825",25.20,1/03,14.00,10/20,17.95
95,"967,262,101","13,966,677,409","236,106",17.65,1/10,11.85,6/12,13.90
96,"1,473,381,740","23,920,761,185","320,686",19.45,7/16,12.35,12/18,15.04
97,"760,196,670","9,648,009,383","189,896",16.40,5/22,6.07,10/28,11.03
98,"1,616,612,110","20,037,325,297","319,562",14.60,6/01,6.69,3/03,11.65
99,"1,748,804,881","27,804,263,141","399,631",20.10,1/19,11.50,5/26,14.86
100,"771,999,164","9,509,508,899","203,594",16.25,1/04,6.33,11/24,11.12
101,"675,990,935","5,571,288,914","172,133",10.90,10/08,6.14,6/04,7.66
102,"1,614,273,928","27,851,867,684","442,304",24.50,10/08,6.13,1/16,15.39
程蔼基,ら戳,程基,ら戳
129.00, 83/8/18,6.07, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
