"2613 い耫 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"68,468,189","2,861,209,283","26,933",60.00,1/21,29.10,8/15,41.17
85,"216,986,682","8,528,641,571","66,116",45.90,11/18,33.30,1/06,37.63
86,"463,511,362","28,203,407,905","127,910",77.50,4/09,41.80,1/06,57.25
87,"442,143,327","29,349,288,992","104,262",79.00,3/27,49.10,8/12,61.75
88,"162,197,684","6,746,211,013","41,899",61.00,5/11,9.35,11/20,42.75
89,"164,124,199","2,082,073,022","38,459",19.60,2/15,3.81,11/10,9.93
90,"38,955,519","225,295,732","11,123",8.45,2/06,3.47,11/06,5.25
91,"62,180,125","331,886,485","14,873",7.25,4/25,2.70,10/14,4.53
92,"88,703,161","518,570,968","19,250",8.20,11/06,3.75,5/15,5.42
93,"187,825,850","2,273,383,241","52,172",17.60,3/15,6.80,8/18,10.70
94,"198,604,361","2,584,365,567","57,272",15.40,1/17,6.50,10/21,10.95
95,"143,205,063","1,725,652,085","40,221",15.40,5/10,7.20,3/30,10.76
96,"144,322,340","2,138,870,477","40,463",19.00,7/17,12.00,3/06,14.11
97,"496,585,371","10,492,654,818","187,160",33.90,4/21,8.65,10/28,18.96
98,"352,925,574","6,633,141,038","128,808",22.60,5/19,14.10,1/21,18.22
99,"223,360,719","4,492,363,908","82,431",24.10,12/31,15.35,5/07,18.63
100,"188,344,740","4,409,684,135","82,057",29.90,1/07,12.40,12/19,19.51
101,"206,891,944","3,972,451,537","91,089",22.60,9/25,12.45,7/25,16.26
102,"173,460,067","3,529,839,000","75,890",22.65,12/26,16.50,7/08,19.15
程蔼基,ら戳,程基,ら戳
79.00, 87/3/27,2.70, 91/10/14
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
