"2379 风琑 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
87,"46,550,535","4,025,161,328","17,507",95.00,11/21,74.00,10/28,85.44
88,"1,296,701,071","156,987,000,000","538,220",161.00,6/10,60.50,2/03,103.04
89,"2,107,028,001","393,999,413,134","986,661",301.00,7/15,82.00,12/28,191.17
90,"2,470,879,963","345,693,805,710","1,132,590",197.00,4/23,78.00,9/24,138.44
91,"1,932,723,512","246,754,473,768","818,831",196.00,2/18,76.00,10/14,128.82
92,"1,682,533,195","125,319,467,716","593,499",99.00,1/15,58.00,12/31,73.16
93,"1,473,407,603","66,867,676,991","511,564",66.50,1/15,29.00,7/23,43.97
94,"1,546,979,648","54,985,149,459","490,809",41.60,8/02,27.50,4/25,34.68
95,"1,848,345,545","79,568,892,691","592,608",59.60,12/27,30.80,6/20,40.04
96,"2,957,397,866","298,441,361,664","1,109,207",212.00,7/26,52.00,1/10,110.76
97,"1,773,423,492","135,768,451,994","830,753",116.50,1/02,27.10,12/05,71.14
98,"3,011,912,588","182,446,157,079","1,246,566",96.60,12/24,32.65,1/05,63.32
99,"1,244,444,521","97,930,125,599","625,719",100.50,1/19,62.10,8/31,76.87
100,"972,860,826","52,887,803,354","519,433",71.20,1/06,39.40,8/22,53.81
101,"1,033,673,000","59,254,720,590","556,237",67.00,5/04,43.25,1/02,56.86
102,"1,093,021,192","79,721,196,697","621,896",90.90,5/08,60.20,1/17,71.81
程蔼基,ら戳,程基,ら戳
301.00, 89/7/15,27.10, 97/12/05
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
