"2820 地布 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
83,"133,912,013","5,712,004,213","47,825",51.50,10/26,37.60,11/23,39.98
84,"2,055,440,644","70,197,440,043","461,535",42.80,1/09,26.70,8/11,35.24
85,"1,826,074,827","55,966,168,615","396,006",38.00,4/13,24.10,8/20,29.65
86,"2,045,547,863","46,866,509,948","378,467",29.10,3/12,14.95,10/20,22.22
87,"5,030,859,803","80,014,431,384","665,009",18.80,4/07,10.60,9/01,15.46
88,"3,792,414,371","57,100,179,727","555,798",17.50,3/03,9.00,12/28,13.33
89,"2,421,229,375","23,695,817,410","300,550",13.35,2/21,4.49,11/21,8.80
90,"2,158,221,002","14,176,749,879","248,075",9.35,1/29,3.85,12/03,6.22
91,"3,960,679,409","30,591,065,655","398,624",10.45,12/23,5.20,1/17,7.37
92,"3,521,969,419","34,276,027,688","396,264",11.80,1/09,7.90,4/28,9.36
93,"3,654,767,481","40,566,312,059","440,295",12.60,4/21,9.30,8/18,10.78
94,"804,349,991","8,795,751,335","102,073",11.60,3/21,10.05,10/24,10.77
95,"859,405,737","8,363,209,548","94,518",10.95,2/07,7.66,9/15,9.43
96,"999,050,846","8,313,503,477","148,475",9.60,1/03,7.00,12/21,8.10
97,"784,463,421","5,238,058,117","119,219",8.65,4/16,3.13,10/28,6.37
98,"2,613,929,837","23,164,463,533","390,907",10.50,7/28,4.80,1/08,8.57
99,"1,385,791,117","12,975,146,305","216,639",10.80,12/30,8.38,8/31,9.20
100,"1,586,185,594","17,178,182,269","330,371",12.80,1/26,8.90,8/09,10.55
101,"1,397,037,656","16,567,708,740","282,614",13.25,3/21,10.20,1/02,11.33
102,"600,440,581","6,942,752,919","169,230",12.30,5/31,10.70,6/14,11.54
程蔼基,ら戳,程基,ら戳
51.50, 83/10/26,3.13, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
