"2610 地 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
82,"298,963,903","19,359,882,293","98,169",85.00,12/31,43.30,10/08,59.85
83,"371,633,778","19,967,885,075","134,304",83.00,1/06,39.50,10/11,50.62
84,"279,862,962","10,754,090,000","92,313",50.50,1/05,27.80,8/15,37.52
85,"682,112,221","25,767,423,521","164,113",45.90,7/08,28.80,1/29,35.66
86,"2,082,006,611","76,818,640,070","465,810",47.60,4/16,26.50,10/20,36.09
87,"1,007,351,832","26,147,884,286","217,488",32.70,1/05,18.80,9/01,25.20
88,"924,157,786","22,425,688,115","162,549",29.80,4/27,19.20,10/25,22.58
89,"715,170,815","14,858,064,911","149,345",25.00,2/22,15.50,9/19,19.36
90,"849,746,392","14,327,141,236","186,979",22.80,1/08,8.90,10/09,15.98
91,"1,583,676,261","22,905,518,062","270,303",17.60,3/05,10.00,10/11,13.84
92,"1,220,032,602","18,087,246,235","191,055",18.00,1/08,11.00,4/28,14.15
93,"3,004,398,936","56,990,080,566","391,164",25.80,3/19,14.80,1/02,18.09
94,"1,321,330,134","22,838,936,501","198,624",19.10,1/17,14.15,10/21,16.65
95,"951,075,920","14,250,015,413","169,010",16.15,5/10,13.55,8/23,14.70
96,"2,121,951,273","31,430,904,160","283,436",16.55,2/09,12.30,8/21,14.60
97,"8,487,794,278","113,790,073,863","1,227,994",20.10,3/24,5.01,10/13,12.39
98,"8,320,782,320","74,492,382,651","1,184,333",12.90,9/17,6.04,1/21,8.98
99,"9,875,393,175","188,623,943,001","1,855,693",26.00,12/31,10.10,2/09,17.25
100,"6,027,617,617","108,505,377,226","1,382,458",26.15,1/03,11.30,12/20,17.10
101,"3,141,189,234","40,057,497,951","731,193",15.15,2/06,11.00,11/22,12.41
102,"2,195,065,439","25,398,509,478","483,110",13.45,1/21,10.20,8/29,11.34
程蔼基,ら戳,程基,ら戳
85.00, 82/12/31,5.01, 97/10/13
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
