"6005 竤痲靡 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
94,"114,648,863","1,429,995,663","13,646",13.05,12/30,11.75,12/01,12.29
95,"1,123,380,754","14,798,844,410","141,372",15.35,5/09,11.45,3/22,12.73
96,"1,378,214,799","25,366,332,173","227,270",23.90,7/18,13.55,5/15,17.21
97,"1,734,507,201","28,317,100,537","336,113",26.30,3/26,5.13,10/28,16.09
98,"3,868,021,179","57,061,734,458","691,067",19.85,12/31,6.42,1/20,13.64
99,"1,824,509,799","28,460,739,358","396,812",20.50,1/06,12.80,5/26,15.06
100,"1,120,203,198","15,249,067,765","301,501",16.30,1/03,9.55,12/19,12.83
101,"624,687,812","6,766,677,737","203,910",13.15,3/02,8.85,6/04,10.67
102,"936,623,898","9,828,246,451","223,791",11.85,3/11,9.30,8/22,10.41
程蔼基,ら戳,程基,ら戳
26.30, 97/3/26,5.13, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
