"2443 穝璱 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
90,"1,583,061,929","25,836,188,097","417,208",26.70,3/27,7.60,10/05,15.68
91,"2,023,011,515","28,698,369,400","404,485",20.90,4/08,7.40,12/20,12.16
92,"3,022,278,356","51,130,223,567","512,073",24.40,7/15,5.90,5/02,13.26
93,"1,532,934,170","20,927,910,477","302,313",19.30,2/23,4.91,12/06,10.80
94,"818,867,258","4,536,586,503","125,396",7.28,6/09,2.76,10/27,4.87
95,"636,866,750","3,561,598,728","89,305",8.19,12/20,2.79,9/07,4.64
96,"1,694,534,216","18,161,333,722","312,953",14.55,7/10,5.70,3/02,9.86
97,"294,980,784","1,587,077,989","66,297",9.28,1/02,1.60,11/21,4.72
98,"912,717,274","4,778,719,360","141,132",8.41,12/31,1.70,2/02,4.24
99,"692,126,292","5,185,626,424","136,034",10.30,1/20,4.95,11/17,6.74
100,"297,564,727","1,059,217,598","53,586",5.40,1/25,2.17,8/19,3.34
101,"212,694,855","532,922,812","33,916",3.48,2/16,1.71,10/30,2.33
102,"213,358,603","498,436,317","27,501",8.00,12/17,1.24,4/11,2.96
程蔼基,ら戳,程基,ら戳
26.70, 90/3/27,1.24, 102/4/11
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
