"1504 狥じ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"737,037,177","49,742,827,381","262,207",81.00,9/30,40.50,1/17,66.05
81,"255,493,722","16,870,949,066","89,816",77.00,1/28,47.00,9/29,62.04
82,"348,758,072","21,393,298,378","92,651",80.00,12/31,46.50,8/28,55.15
83,"850,676,439","68,430,598,008","221,362",99.50,9/01,60.00,2/28,74.87
84,"330,853,918","19,755,231,285","96,124",76.50,4/06,42.10,11/18,58.54
85,"460,133,217","24,130,138,959","117,133",62.00,4/15,45.10,1/29,51.67
86,"1,233,999,519","70,518,290,248","313,693",72.00,4/16,40.00,10/29,54.58
87,"1,184,521,209","41,461,366,022","292,054",46.70,3/04,26.60,12/29,34.97
88,"2,094,627,803","59,241,861,906","440,290",35.20,4/19,20.00,8/07,26.89
89,"5,926,283,399","223,437,363,679","1,280,969",52.50,3/28,16.30,12/28,32.43
90,"2,020,638,659","29,462,978,381","412,147",22.70,2/05,8.85,9/19,14.31
91,"3,176,465,717","40,883,099,916","476,405",16.80,3/13,8.10,10/08,11.96
92,"2,999,567,918","35,309,995,838","445,657",14.70,1/16,9.00,4/30,11.31
93,"3,324,635,162","43,384,888,678","470,711",16.50,3/05,9.00,8/18,11.43
94,"1,054,902,916","9,907,579,663","176,792",10.60,1/04,8.15,4/21,9.30
95,"2,452,814,573","30,168,215,514","364,562",17.35,12/26,9.40,1/02,11.56
96,"1,942,073,267","34,047,323,038","372,964",20.30,7/11,14.40,1/11,17.36
97,"2,293,371,877","33,732,995,132","463,260",22.00,4/16,6.98,10/29,14.60
98,"2,144,934,629","28,617,539,999","463,522",15.80,6/02,9.01,3/03,12.96
99,"2,540,179,192","41,669,508,412","569,554",20.15,11/10,11.80,2/09,15.40
100,"2,986,026,055","57,960,809,043","778,557",22.80,8/04,15.30,9/26,18.88
101,"1,238,091,698","24,943,294,073","407,489",22.50,3/05,17.75,1/06,20.08
102,"1,565,924,831","45,707,556,858","561,315",35.20,12/23,22.15,1/02,29.01
程蔼基,ら戳,程基,ら戳
99.50, 83/9/01,6.98, 97/10/29
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
