"2314 喘 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"107,305,701","17,902,564,233","71,730",242.00,5/20,98.00,1/17,166.03
81,"84,895,922","8,984,274,948","48,495",177.00,1/28,53.00,12/29,100.50
82,"262,873,468","17,542,141,429","104,421",93.50,12/31,48.20,9/07,61.06
83,"329,002,805","23,682,734,767","126,807",100.00,1/05,55.50,12/01,69.20
84,"510,019,742","21,000,272,216","149,643",64.00,2/18,28.70,11/24,42.15
85,"796,714,749","24,957,059,004","202,466",38.30,5/14,24.20,8/22,30.42
86,"1,573,694,858","62,341,338,520","417,899",55.00,4/10,19.80,10/20,35.96
87,"1,956,439,658","70,134,815,925","522,668",52.00,2/24,21.10,6/11,31.20
88,"2,280,374,530","98,979,094,980","677,633",69.50,12/27,22.50,2/10,36.32
89,"3,439,760,209","334,055,787,620","1,294,045",175.00,4/11,44.80,12/30,96.47
90,"4,305,786,285","178,470,381,804","1,300,067",81.50,2/16,21.40,10/05,44.27
91,"2,396,534,405","67,858,831,395","692,649",41.70,1/29,13.15,12/20,25.55
92,"1,286,175,380","17,792,228,794","292,827",18.40,2/06,9.00,5/22,12.98
93,"1,689,963,279","29,301,590,717","359,886",23.70,3/05,11.30,8/18,15.42
94,"1,227,641,054","15,834,518,872","254,609",15.70,3/28,7.08,10/27,11.97
95,"1,825,533,872","25,153,642,503","370,486",16.15,12/27,8.70,2/24,12.65
96,"3,096,369,199","68,663,584,153","774,530",32.00,10/24,13.35,3/05,20.41
97,"939,770,484","15,167,687,907","294,537",21.95,4/23,8.19,11/20,15.51
98,"1,638,841,971","24,328,961,483","419,655",18.20,5/19,10.00,3/03,14.23
99,"1,839,979,494","35,694,215,712","525,719",22.45,3/19,14.90,5/26,18.72
100,"577,370,132","7,482,782,243","184,347",19.25,1/04,4.60,12/19,11.87
101,"1,111,230,962","13,367,165,967","322,573",15.40,12/24,6.99,1/02,11.14
102,"906,581,698","16,609,130,105","335,720",21.90,9/03,12.75,2/26,17.85
程蔼基,ら戳,程基,ら戳
242.00, 80/5/20,4.60, 100/12/19
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
