"1307  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"374,940,424","18,373,449,033","145,208",67.00,5/11,22.90,1/17,50.61
81,"190,567,125","8,637,504,603","69,595",61.00,1/27,28.50,12/29,43.79
82,"420,370,014","17,856,003,219","110,193",52.50,4/03,26.20,1/08,40.94
83,"496,631,213","21,738,195,999","138,492",51.00,7/06,33.60,11/04,41.34
84,"326,270,661","8,392,729,198","89,478",38.60,1/09,15.60,8/15,25.67
85,"523,466,308","12,616,172,328","121,218",28.50,4/30,19.30,2/01,23.20
86,"1,327,600,844","42,747,001,046","275,815",46.40,4/26,19.10,10/24,29.10
87,"651,686,395","12,506,502,156","146,218",26.30,4/14,11.65,9/01,18.45
88,"586,141,038","9,535,540,290","132,219",20.00,5/07,8.85,2/05,14.24
89,"380,705,072","8,646,145,365","92,010",39.00,3/04,6.80,12/08,16.12
90,"193,344,677","2,216,400,699","47,693",15.90,3/14,6.60,10/08,9.61
91,"274,199,087","4,356,406,966","66,494",30.50,12/10,9.50,1/17,16.22
92,"100,663,372","2,789,278,887","29,907",35.20,8/25,18.50,3/26,25.80
93,"101,459,269","2,744,015,951","18,581",31.50,3/19,19.20,7/23,24.56
94,"28,028,547","555,626,775","8,440",23.20,1/07,15.00,11/09,17.70
95,"33,753,179","657,403,841","12,429",24.50,12/20,15.55,6/23,18.12
96,"68,368,538","1,787,118,549","27,251",30.90,10/24,22.10,3/06,26.39
97,"20,386,674","478,608,655","10,004",30.50,5/23,15.25,10/28,22.84
98,"171,817,571","5,220,843,986","59,774",41.00,10/30,16.30,3/03,27.47
99,"118,381,397","4,317,337,316","45,207",40.70,1/19,31.50,7/02,35.67
100,"54,449,509","1,782,319,186","27,551",37.80,5/10,21.25,12/19,30.43
101,"21,471,643","514,528,315","14,438",27.40,3/16,21.75,1/17,23.80
102,"48,762,898","1,357,984,745","27,588",32.20,12/26,23.40,1/18,26.92
程蔼基,ら戳,程基,ら戳
67.00, 80/5/11,6.60, 90/10/08
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
