"1710 狥羛 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"875,598,477","30,765,425,769","267,393",43.40,4/09,22.60,1/16,32.37
81,"202,804,017","5,192,470,873","61,156",31.50,2/07,15.50,12/28,23.32
82,"648,285,132","13,003,476,640","124,914",24.50,4/09,14.10,1/12,18.70
83,"2,675,702,631","116,591,732,533","540,114",67.00,8/20,21.10,1/14,39.06
84,"1,561,410,915","68,060,713,644","331,560",54.50,4/10,24.00,8/28,40.12
85,"805,428,471","29,473,774,659","179,102",45.00,1/15,29.20,8/19,35.47
86,"2,095,055,783","101,191,813,213","501,818",65.00,7/26,28.90,10/29,45.86
87,"1,235,036,304","33,904,175,820","282,090",35.50,4/08,16.30,9/01,27.62
88,"1,885,625,843","54,265,800,426","408,968",37.50,5/04,15.20,2/06,26.24
89,"886,246,361","18,313,755,610","204,818",30.90,2/23,6.25,11/24,16.76
90,"756,034,445","7,477,358,636","149,425",13.45,1/29,6.10,7/19,9.19
91,"3,928,856,268","91,122,027,973","729,137",34.10,12/20,10.50,2/26,21.08
92,"3,693,834,203","139,723,703,104","842,283",45.80,1/24,28.10,5/02,37.95
93,"1,975,346,277","74,758,958,514","480,807",47.50,1/07,27.80,8/09,36.57
94,"998,166,180","27,454,477,414","290,303",35.90,1/03,20.05,9/28,27.62
95,"984,378,723","20,724,236,244","257,322",23.30,5/10,17.25,9/14,20.42
96,"2,308,977,514","82,774,796,655","669,966",54.50,10/17,20.45,1/11,31.22
97,"2,892,663,362","87,514,472,547","877,789",46.50,5/20,10.90,10/28,26.86
98,"1,993,309,063","39,874,005,870","523,586",26.60,11/24,13.00,2/02,19.38
99,"2,444,432,102","74,600,948,595","698,815",39.30,12/23,22.00,2/06,27.61
100,"2,683,435,681","113,662,525,904","940,130",55.50,8/02,32.25,10/05,41.90
101,"1,069,487,369","40,186,678,177","441,260",44.80,2/03,29.50,11/01,36.30
102,"726,928,352","22,778,015,982","301,877",36.40,1/10,27.25,7/09,31.12
程蔼基,ら戳,程基,ら戳
67.00, 83/8/20,6.10, 90/7/19
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
