"1305 地甃 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"891,940,397","31,550,543,924","244,257",47.00,4/12,22.10,1/17,33.95
81,"275,042,853","7,974,109,294","70,328",34.30,1/30,19.50,9/18,28.09
82,"399,670,554","11,167,392,257","83,918",36.90,12/31,19.60,1/07,26.37
83,"2,049,641,632","84,358,372,276","406,384",54.00,10/18,26.00,3/19,37.46
84,"1,303,553,066","36,087,368,264","280,160",44.00,2/17,16.50,8/25,27.93
85,"1,787,928,104","50,204,040,942","336,090",32.60,12/30,21.50,1/06,27.47
86,"1,388,122,688","44,631,861,770","289,990",44.70,2/21,18.70,10/17,28.44
87,"2,079,749,123","37,536,450,719","362,257",24.80,1/15,11.20,9/02,18.66
88,"4,413,390,260","115,213,000,000","820,280",37.00,10/02,13.00,1/06,24.49
89,"1,578,382,767","30,911,007,942","321,756",31.90,1/17,2.98,12/11,14.65
90,"635,812,711","2,541,433,522","95,002",6.45,2/20,2.21,8/02,3.52
91,"2,587,159,202","27,326,639,910","392,770",16.10,12/10,3.30,1/02,9.87
92,"1,752,813,907","20,776,589,642","332,004",16.60,1/14,7.50,3/11,11.37
93,"1,834,886,748","25,432,583,551","339,713",17.40,10/12,10.65,5/06,13.29
94,"1,397,431,259","16,463,584,721","268,256",16.30,1/19,7.96,9/20,10.48
95,"781,335,002","6,489,911,101","154,662",10.45,1/09,6.42,6/09,7.82
96,"1,503,686,803","15,148,940,843","263,735",13.10,10/22,7.62,5/03,9.00
97,"1,480,640,086","15,758,518,486","289,396",16.75,5/20,4.00,10/28,9.58
98,"1,600,757,568","17,659,442,387","320,313",13.35,5/27,6.35,2/27,10.76
99,"1,035,281,080","12,782,494,568","240,211",15.15,1/19,9.00,6/09,11.77
100,"1,392,714,177","17,260,271,130","328,876",16.35,4/27,7.80,10/21,11.75
101,"1,257,250,635","15,072,979,072","283,659",15.60,12/28,8.23,6/04,11.66
102,"1,030,246,233","17,799,193,739","287,884",20.95,7/23,14.10,4/16,16.97
程蔼基,ら戳,程基,ら戳
54.00, 83/10/18,2.21, 90/8/02
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
