"2809 ㄊ蝗 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"519,736,640","95,730,654,002","338,321",287.00,5/24,89.00,10/24,160.87
81,"217,159,097","22,211,368,576","122,974",144.00,1/29,63.00,11/04,96.46
82,"502,373,952","43,594,326,958","237,805",111.50,4/03,62.00,9/16,78.96
83,"842,294,857","83,344,272,175","394,169",124.50,1/06,80.50,10/11,94.93
84,"415,741,459","27,387,623,702","168,337",93.00,1/09,47.00,8/11,67.59
85,"553,852,215","31,871,078,872","194,970",69.50,4/29,45.00,8/05,54.66
86,"866,714,186","38,911,239,866","277,431",61.00,3/19,29.50,10/20,43.63
87,"772,921,829","20,128,693,283","206,232",35.90,3/13,16.30,12/31,26.44
88,"1,073,660,565","18,357,864,758","223,466",23.80,3/03,6.65,11/08,14.04
89,"722,516,383","5,949,696,438","115,553",13.20,2/11,3.21,11/21,7.29
90,"423,294,509","1,845,327,963","57,132",5.45,2/07,2.75,7/19,4.05
91,"2,022,190,165","12,623,784,149","196,423",9.30,4/25,3.52,9/30,5.27
92,"1,807,220,899","11,858,964,634","216,633",8.85,1/27,4.50,5/02,6.23
93,"1,037,850,097","13,208,635,432","168,206",16.50,11/05,7.30,1/02,12.69
94,"237,426,859","3,060,301,838","52,932",16.90,2/25,10.05,9/22,12.73
95,"319,996,727","3,364,711,302","56,860",12.30,5/09,8.51,9/12,10.09
96,"391,069,440","4,396,272,427","67,254",14.50,7/23,7.72,12/21,10.44
97,"315,474,759","2,876,014,969","58,459",12.30,4/21,4.85,10/28,8.52
98,"413,461,785","3,074,790,973","80,938",9.68,12/02,4.85,2/19,7.18
99,"1,131,522,068","15,350,412,509","213,115",17.50,12/29,7.25,2/06,11.59
100,"1,309,362,220","24,401,976,387","306,712",23.80,8/10,15.20,9/26,18.08
101,"901,156,898","17,576,470,335","245,168",21.90,12/28,15.85,6/04,19.25
102,"1,113,747,762","29,248,665,595","314,231",29.10,3/12,21.75,1/02,26.11
程蔼基,ら戳,程基,ら戳
287.00, 80/5/24,2.75, 90/7/19
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
