"2855 参靡 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
91,"132,653,616","1,549,134,117","18,499",12.80,10/28,10.10,10/07,11.59
92,"811,478,187","11,062,434,800","121,253",15.50,1/24,10.50,5/20,13.14
93,"1,519,071,124","26,729,025,988","226,705",22.80,3/04,11.50,7/21,16.32
94,"999,138,925","16,521,089,672","123,607",19.10,1/14,12.75,10/21,15.68
95,"606,682,808","9,448,493,251","96,803",18.20,12/05,12.80,3/21,14.91
96,"926,675,579","19,944,140,170","205,737",28.10,7/19,16.55,12/21,19.97
97,"1,136,193,987","21,066,440,854","255,884",29.50,4/21,7.26,10/28,18.12
98,"1,320,508,614","22,432,215,580","296,161",22.30,10/08,8.35,2/02,16.78
99,"537,982,710","9,936,666,172","149,136",22.70,1/05,14.85,6/09,17.92
100,"439,683,467","8,166,116,795","137,130",21.45,7/22,13.85,10/05,17.70
101,"220,691,463","3,438,512,693","70,307",17.40,12/26,13.50,1/16,15.52
102,"183,566,621","3,187,800,403","60,729",18.75,3/07,16.00,11/07,17.20
程蔼基,ら戳,程基,ら戳
29.50, 97/4/21,7.26, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
