"1315 笷穝 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
81,"71,079,924","6,417,424,929","36,911",117.50,7/11,66.00,5/09,81.52
82,"175,820,698","10,780,199,389","61,799",80.00,3/30,49.60,9/07,60.33
83,"432,896,722","26,439,970,288","117,312",70.00,2/17,50.00,10/11,58.79
84,"131,843,381","5,197,230,791","39,689",55.00,1/05,25.00,8/14,39.10
85,"463,366,092","17,813,637,106","135,761",47.10,6/18,29.00,2/07,35.62
86,"497,777,600","17,963,450,305","132,280",45.50,3/21,24.30,10/20,33.83
87,"625,683,621","18,367,777,587","153,756",33.80,4/07,20.50,12/31,27.95
88,"194,440,143","3,583,161,403","51,408",23.00,4/06,12.75,12/28,17.02
89,"110,191,551","1,466,827,458","27,157",17.90,2/21,4.93,11/22,10.86
90,"63,266,311","426,772,449","14,341",8.25,2/20,5.20,9/24,6.47
91,"310,991,075","3,174,427,510","58,443",14.10,4/25,6.50,10/14,8.77
92,"194,170,248","1,884,704,891","41,274",11.25,7/29,7.80,5/06,9.28
93,"186,619,231","2,051,940,814","33,860",13.35,2/17,7.95,7/27,9.81
94,"72,901,880","752,556,775","14,184",11.70,6/06,8.82,9/28,10.12
95,"406,747,950","7,962,654,329","96,970",26.90,12/12,10.75,2/27,16.03
96,"344,500,713","8,390,771,947","96,345",28.00,7/04,19.10,12/19,23.02
97,"132,630,893","3,394,869,387","45,413",32.40,4/16,10.50,10/28,20.75
98,"99,094,709","2,035,007,051","34,047",25.35,10/13,13.15,2/24,19.80
99,"57,297,230","1,355,374,821","17,742",28.30,12/23,20.40,2/08,23.29
100,"60,118,661","1,833,940,688","25,932",38.35,8/04,24.20,3/15,28.21
101,"55,819,586","1,648,677,575","21,001",33.60,3/09,24.80,7/26,29.08
102,"40,130,989","1,175,146,072","14,013",32.30,5/17,27.00,4/16,29.35
程蔼基,ら戳,程基,ら戳
117.50, 81/7/11,4.93, 89/11/22
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
