"2606 肝チ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"806,755,055","31,212,270,002","239,613",48.00,4/29,24.20,1/17,36.86
81,"482,873,670","16,465,457,393","119,804",45.60,1/14,20.30,9/18,31.23
82,"1,389,117,383","38,206,714,360","247,287",37.60,4/07,19.40,9/16,25.50
83,"3,285,805,696","111,584,735,561","596,351",44.40,12/19,22.50,3/22,31.41
84,"1,828,981,981","59,647,134,750","370,961",43.00,1/05,23.80,7/21,32.01
85,"1,367,178,085","37,889,718,735","276,353",30.50,4/13,24.10,3/06,27.06
86,"1,158,335,664","29,128,572,013","231,427",30.80,3/21,17.50,12/01,22.97
87,"773,703,328","12,311,757,787","136,695",20.50,1/03,11.15,9/04,15.74
88,"1,347,142,684","18,782,578,911","209,795",18.70,5/05,9.35,2/06,13.12
89,"1,078,934,725","12,835,598,488","168,376",16.40,2/22,6.45,11/21,10.56
90,"378,503,285","3,073,373,766","60,536",9.90,4/03,5.30,7/19,7.77
91,"954,130,114","8,889,162,617","134,480",12.95,12/24,6.15,9/25,8.24
92,"4,654,403,712","79,010,935,813","777,667",37.20,12/01,9.50,3/12,19.39
93,"3,315,414,843","160,188,209,335","751,341",61.00,3/10,34.00,5/18,47.18
94,"1,324,995,879","58,700,218,835","380,633",57.40,3/07,31.40,10/28,44.13
95,"1,407,070,384","51,657,102,179","422,676",44.45,12/29,31.00,1/24,36.22
96,"1,597,543,337","126,505,643,673","616,672",123.50,10/29,44.30,1/02,73.83
97,"2,675,873,567","191,946,487,586","1,170,345",118.50,5/20,31.40,10/28,72.53
98,"2,284,989,016","130,301,151,680","990,744",73.60,6/02,38.40,1/21,58.03
99,"943,112,420","60,253,608,046","447,511",71.50,1/06,53.80,2/06,63.06
100,"459,789,564","25,183,625,511","258,356",63.60,1/19,40.00,11/23,54.38
101,"227,947,851","10,838,614,758","145,876",52.50,3/16,43.00,11/19,46.93
102,"288,408,887","14,195,718,022","168,273",55.20,9/26,43.05,6/24,47.97
程蔼基,ら戳,程基,ら戳
123.50, 96/10/29,5.30, 90/7/19
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
