"1529 贾 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
89,"7,083,906","69,579,440","2,830",14.30,9/11,7.55,12/08,9.77
90,"25,896,950","215,350,548","8,861",10.90,1/08,4.44,11/30,7.13
91,"290,634,412","3,572,872,375","61,313",17.80,4/03,5.15,1/07,10.78
92,"216,221,671","2,336,733,205","44,854",14.00,1/23,7.45,10/06,9.50
93,"182,432,805","2,032,018,598","36,159",13.35,2/11,5.65,12/28,8.71
94,"257,427,450","1,483,060,308","43,029",7.78,8/24,3.52,5/23,5.32
95,"215,138,309","1,274,230,011","38,952",7.00,5/10,3.78,9/14,5.27
96,"1,508,267,815","20,278,629,668","272,595",19.65,8/07,4.71,2/13,11.42
97,"493,556,181","3,223,714,978","107,174",10.20,5/23,1.39,11/21,5.58
98,"489,561,679","2,114,835,221","87,858",6.56,12/17,1.58,2/02,3.77
99,"443,320,506","3,239,718,953","83,724",10.55,8/18,4.21,2/09,6.59
100,"33,009,791","147,103,529","5,516",6.05,6/07,2.97,12/23,4.35
101,"17,009,690","37,894,661","4,084",3.47,2/06,1.60,12/14,2.26
102,"23,728,863","63,298,967","3,215",3.85,9/24,1.70,1/02,2.50
程蔼基,ら戳,程基,ら戳
19.65, 96/8/07,1.39, 97/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
