"9914 笷 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
81,"16,013,335","874,895,010","9,654",63.00,10/05,47.50,12/28,51.75
82,"197,459,715","11,039,793,780","65,826",75.50,4/12,37.20,1/08,51.50
83,"121,193,027","5,573,325,334","40,019",66.00,1/06,34.00,11/23,45.27
84,"137,438,082","3,358,633,553","36,099",41.00,1/05,15.10,8/15,25.14
85,"243,508,645","6,155,044,388","56,734",31.50,4/30,19.60,9/04,23.66
86,"281,045,290","7,872,707,428","75,739",38.90,8/27,18.70,10/30,26.32
87,"954,804,830","43,308,834,123","267,612",68.00,5/27,20.00,1/13,41.10
88,"620,862,996","20,544,665,530","166,820",44.30,7/05,16.20,11/08,28.95
89,"747,844,203","24,375,970,505","194,186",50.50,3/14,12.35,11/21,28.74
90,"688,147,514","10,310,847,606","160,353",22.10,3/01,5.80,11/02,13.09
91,"1,550,252,082","22,172,907,617","328,571",19.30,11/15,7.50,2/26,13.02
92,"863,647,605","13,305,530,761","195,654",20.00,1/10,10.20,5/02,14.50
93,"1,005,089,514","17,012,488,712","200,021",22.10,12/29,11.00,5/18,15.71
94,"881,709,134","18,968,556,701","229,937",25.45,8/23,15.95,4/20,20.99
95,"579,308,394","15,457,836,185","157,820",36.90,12/26,19.70,8/11,23.86
96,"916,324,713","51,659,057,187","352,952",78.00,9/03,32.50,3/05,54.94
97,"468,018,735","28,205,070,246","224,886",78.10,7/14,38.60,10/20,58.41
98,"647,746,491","30,914,887,635","276,639",60.00,8/28,32.50,3/03,48.75
99,"261,940,342","13,500,594,955","121,485",57.50,8/03,42.30,5/26,49.94
100,"329,353,876","21,207,096,525","162,045",76.50,7/28,51.60,3/15,63.04
101,"566,699,964","60,319,574,228","304,329",136.00,12/12,62.80,1/02,105.46
102,"313,999,031","58,664,358,122","240,007",238.50,10/07,122.00,1/15,188.87
程蔼基,ら戳,程基,ら戳
238.50, 102/10/07,5.80, 90/11/02
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
