"1304 籈 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"843,106,136","27,667,823,728","236,582",41.80,4/12,22.00,1/16,31.71
81,"350,338,713","9,795,336,056","86,281",33.00,3/28,17.60,9/18,25.82
82,"831,645,738","19,906,360,318","160,821",29.20,12/22,16.30,1/07,22.13
83,"3,238,478,347","142,027,854,366","643,005",67.00,8/22,25.10,3/19,40.43
84,"2,008,304,261","60,382,469,086","415,455",44.90,2/17,18.80,8/25,30.37
85,"2,706,993,510","87,097,610,959","505,495",42.60,11/23,24.30,7/26,31.21
86,"2,183,014,298","82,365,648,184","433,366",46.30,3/19,25.90,10/17,35.98
87,"3,335,211,991","79,354,513,625","589,816",33.20,3/27,13.20,9/01,24.14
88,"4,762,364,686","137,065,000,000","874,734",37.20,5/05,14.80,2/06,26.94
89,"2,496,079,249","56,735,747,370","510,249",31.70,2/23,6.10,12/30,17.74
90,"913,551,852","6,214,625,389","157,011",10.95,2/20,4.00,7/19,6.30
91,"4,211,591,637","47,326,090,682","627,082",16.30,4/04,6.10,10/08,10.38
92,"3,887,677,674","46,729,387,657","638,337",14.50,11/05,6.60,5/05,11.27
93,"3,131,998,942","41,568,203,008","522,559",15.90,3/05,9.90,5/06,12.57
94,"1,113,499,928","12,600,081,088","208,977",13.65,1/19,8.75,10/20,10.66
95,"1,021,468,620","9,447,466,622","181,059",10.50,5/10,7.58,9/14,8.94
96,"3,312,797,417","54,750,081,306","640,411",24.50,10/17,9.30,3/05,14.07
97,"1,818,042,970","33,562,259,170","456,627",25.00,5/14,7.67,10/28,15.82
98,"1,978,632,639","29,693,254,654","444,436",20.80,12/30,9.79,3/03,14.51
99,"2,330,876,482","57,652,761,215","621,525",30.20,12/24,16.80,2/06,23.05
100,"2,626,803,233","93,499,244,176","909,854",44.75,2/22,22.10,12/20,34.22
101,"965,328,506","26,102,501,638","358,569",31.45,2/21,21.50,11/21,26.17
102,"610,869,368","13,399,838,173","235,184",25.40,1/08,19.60,8/28,21.61
程蔼基,ら戳,程基,ら戳
67.00, 83/8/22,4.00, 90/7/19
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
