"2605 穝砍 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"497,374,000","29,656,285,100","186,941",85.00,5/08,24.50,1/17,64.37
81,"461,503,992","28,292,600,859","173,947",91.00,1/14,32.50,12/29,58.34
82,"815,418,328","31,607,259,253","212,778",49.70,4/07,28.60,1/08,37.09
83,"1,441,136,764","55,683,153,810","307,457",48.80,1/06,28.40,3/19,36.59
84,"1,204,698,123","35,623,609,700","264,750",43.00,1/05,24.00,7/26,31.16
85,"971,075,999","25,322,157,360","216,689",29.30,3/25,21.80,8/20,25.20
86,"916,313,960","21,668,274,218","192,685",28.50,3/18,15.60,12/01,21.56
87,"874,010,605","13,863,088,214","150,972",18.90,1/03,10.65,9/01,15.39
88,"1,255,757,111","17,641,124,836","197,589",19.50,5/05,9.70,2/06,13.14
89,"814,419,911","9,018,878,642","125,439",15.30,2/21,5.35,9/20,9.53
90,"417,867,157","3,023,854,790","63,677",9.60,4/19,5.20,9/24,6.89
91,"945,421,183","9,426,312,097","126,117",14.65,12/24,6.80,8/06,8.72
92,"2,197,128,180","37,588,516,998","397,555",27.50,12/23,10.10,3/12,16.40
93,"2,696,993,710","90,418,704,081","627,641",44.60,10/12,19.10,5/18,31.30
94,"1,461,395,084","51,470,939,419","394,261",43.20,3/07,24.20,10/27,34.75
95,"1,240,242,924","45,071,522,898","367,887",43.95,8/17,28.30,1/23,35.94
96,"1,080,441,100","64,626,834,007","406,149",79.90,10/02,42.80,1/02,56.65
97,"1,255,217,638","57,440,544,807","488,648",69.00,5/16,16.50,10/28,47.04
98,"2,135,486,218","74,624,555,290","745,332",45.10,6/02,21.45,1/21,35.09
99,"676,738,113","26,466,547,853","269,571",45.40,1/06,34.80,12/01,38.31
100,"369,573,852","11,626,111,109","144,125",37.20,1/24,24.40,9/29,30.69
101,"183,543,662","5,034,924,059","88,377",30.70,2/13,23.90,11/02,26.99
102,"182,151,197","5,018,954,846","89,308",29.80,9/25,24.95,8/14,27.10
程蔼基,ら戳,程基,ら戳
91.00, 81/1/14,5.20, 90/9/24
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
