"1517  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"6,767,796","224,231,640","3,007",37.90,12/30,28.60,11/16,32.75
85,"60,185,812","2,572,328,419","19,755",53.00,12/31,35.30,8/19,42.05
86,"331,829,723","23,667,957,145","95,211",91.00,8/27,50.00,1/04,68.87
87,"454,334,024","38,676,939,527","149,060",124.50,8/06,55.00,12/19,84.33
88,"1,177,736,835","65,655,918,922","317,332",81.00,7/07,21.50,12/22,51.26
89,"421,988,201","8,198,332,512","113,394",35.00,2/18,2.79,11/22,14.54
90,"241,348,010","1,514,731,996","48,231",9.40,2/14,3.16,11/29,5.47
91,"405,354,789","2,393,145,019","64,190",7.80,4/09,3.46,10/08,5.18
92,"904,099,753","7,483,436,708","136,313",10.80,12/09,4.78,1/02,7.62
93,"1,028,909,378","12,340,119,638","180,657",14.50,4/26,9.40,1/16,11.73
94,"276,112,918","2,674,811,829","57,239",13.45,2/22,5.70,9/29,8.73
95,"617,203,863","6,007,925,240","108,114",15.90,12/28,4.96,8/29,6.51
96,"1,313,003,975","23,553,891,946","343,107",24.90,7/04,7.99,12/21,16.77
97,"538,601,560","6,850,303,162","171,523",17.60,6/10,6.43,9/18,11.28
98,"530,976,928","5,594,022,948","132,451",11.95,8/04,6.90,2/02,10.01
99,"746,975,204","10,728,950,617","179,884",18.85,8/04,9.52,2/06,13.58
100,"224,317,995","3,100,367,713","70,774",16.60,1/07,9.86,9/26,12.77
101,"352,532,329","4,813,473,512","105,529",16.15,3/28,10.30,10/30,12.62
102,"365,176,223","5,208,551,926","119,237",15.75,4/29,11.75,1/17,13.84
程蔼基,ら戳,程基,ら戳
124.50, 87/8/06,2.79, 89/11/22
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
