"9919 眃ê Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
83,"20,155,132","1,087,504,174","7,251",58.50,12/31,44.90,11/04,53.70
84,"80,244,510","3,694,668,690","18,024",59.00,2/07,34.30,10/19,46.71
85,"315,328,412","9,690,563,059","60,567",40.70,12/31,25.90,5/21,31.51
86,"232,994,530","12,615,059,432","67,122",81.00,4/16,36.00,1/27,56.23
87,"283,758,500","12,779,969,449","81,065",62.50,3/12,26.70,12/21,44.29
88,"580,608,937","14,074,347,753","81,952",34.20,1/14,18.60,9/28,25.15
89,"870,217,503","16,760,339,784","109,321",26.40,1/17,8.45,11/20,16.75
90,"487,549,873","5,735,941,080","79,488",15.10,3/22,9.65,2/01,11.23
91,"478,592,946","6,791,872,569","94,976",18.20,5/10,10.35,10/09,13.10
92,"606,102,099","8,992,976,422","145,219",18.30,5/07,12.05,3/11,14.23
93,"227,336,773","3,927,061,775","37,899",20.70,3/18,14.00,12/20,16.51
94,"169,752,650","2,434,136,257","40,398",17.30,10/24,12.10,7/21,13.57
95,"232,866,727","3,410,529,803","56,365",17.55,12/04,12.90,1/25,14.20
96,"325,565,626","6,759,656,994","91,083",26.10,6/29,15.10,3/19,19.51
97,"200,649,287","3,435,687,650","61,438",23.30,5/19,10.25,10/28,16.01
98,"600,571,229","12,307,772,467","193,477",25.80,9/02,12.25,2/02,18.72
99,"270,048,880","5,849,640,969","90,104",23.90,8/19,18.00,6/07,20.75
100,"143,597,132","2,692,811,566","50,315",21.80,3/17,13.50,12/19,17.57
101,"98,458,318","1,426,448,617","36,988",17.65,3/05,12.05,6/04,13.67
102,"302,724,015","4,703,652,149","106,177",17.80,11/05,13.15,2/06,14.95
程蔼基,ら戳,程基,ら戳
81.00, 86/4/16,8.45, 89/11/20
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
