"2323 い吏 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
81,"236,112,641","15,714,507,338","81,736",88.00,3/09,40.60,2/17,64.97
82,"353,253,211","23,636,875,453","120,008",95.50,5/14,47.80,1/08,65.40
83,"746,797,503","50,649,180,477","283,985",97.00,6/16,49.80,10/11,64.62
84,"896,087,335","34,477,841,164","225,220",62.00,1/05,29.00,8/03,40.07
85,"1,452,902,734","56,282,787,419","312,782",49.00,12/03,27.50,3/12,34.74
86,"4,405,113,239","373,354,034,578","1,266,499",115.50,8/23,45.50,1/04,79.49
87,"3,827,793,597","281,577,721,585","1,077,495",110.00,2/20,50.00,6/12,73.81
88,"7,725,382,398","924,163,000,000","2,705,551",169.00,7/03,58.00,1/30,109.30
89,"7,041,832,433","756,138,600,551","2,834,877",213.00,4/05,23.90,12/30,100.62
90,"10,090,061,884","341,460,129,673","2,678,240",47.80,3/27,18.70,10/03,32.49
91,"5,795,655,971","132,644,513,083","1,331,705",31.60,4/04,11.25,9/05,21.04
92,"11,436,427,418","276,727,145,715","1,845,906",29.30,7/02,13.95,1/02,22.20
93,"10,006,225,586","240,167,345,596","1,696,651",32.70,4/22,13.60,11/02,20.65
94,"4,071,282,268","55,750,119,784","604,302",17.30,1/03,10.35,11/08,13.34
95,"2,657,650,272","27,435,281,656","404,931",12.20,1/06,7.85,8/23,9.90
96,"6,984,251,499","100,314,229,745","1,042,417",19.90,7/30,8.98,3/05,12.02
97,"3,820,233,544","29,834,802,238","615,100",11.95,4/21,3.70,11/19,8.22
98,"8,955,574,325","63,761,838,146","1,223,937",9.20,4/16,4.43,1/21,7.12
99,"5,037,835,125","43,242,977,906","791,219",10.05,1/19,7.42,11/30,8.28
100,"3,682,979,258","21,957,023,027","629,969",8.24,1/06,4.16,12/20,6.22
101,"2,879,568,327","14,828,914,788","441,810",6.15,3/05,3.98,11/22,4.92
102,"3,490,135,487","18,578,222,521","487,640",6.32,6/06,4.50,1/17,5.08
程蔼基,ら戳,程基,ら戳
213.00, 89/4/05,3.70, 97/11/19
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
