"2913 笰狶 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
88,"2,147,597,517","70,487,318,813","672,397",47.00,4/19,19.00,11/08,31.60
89,"1,779,060,863","34,616,195,894","444,335",32.30,2/11,3.76,11/24,14.42
90,"945,382,356","5,245,067,479","168,874",9.25,2/20,2.94,7/19,5.03
91,"1,324,023,072","7,307,120,147","190,350",8.25,4/25,2.85,9/30,4.70
92,"1,239,171,451","5,605,632,448","168,506",5.85,11/06,2.90,5/02,4.35
93,"1,734,106,717","13,766,634,610","284,583",11.55,2/11,4.70,9/21,6.81
94,"1,247,168,486","7,971,858,828","210,077",8.25,1/19,3.80,10/19,5.68
95,"1,618,037,599","11,874,997,666","266,334",9.16,12/05,3.80,3/23,6.50
96,"4,140,868,366","73,731,638,432","827,255",34.80,7/19,6.35,1/12,13.62
97,"5,881,089,501","122,961,913,062","1,356,215",32.00,4/16,8.07,10/28,18.16
98,"3,959,492,428","64,466,165,377","842,225",22.00,9/30,9.31,3/03,16.15
99,"1,943,566,829","38,378,044,966","495,798",22.50,1/07,15.00,2/06,18.93
100,"1,593,117,157","30,019,786,561","418,546",23.80,1/04,11.25,12/20,17.30
101,"825,436,483","12,813,047,367","227,704",17.80,3/05,12.35,1/13,15.08
102,"1,251,922,878","26,214,824,359","336,125",26.80,12/25,15.60,1/17,19.10
程蔼基,ら戳,程基,ら戳
47.00, 88/4/19,2.85, 91/9/30
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
