"2516 穝 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
82,"341,506,293","15,105,051,192","68,664",62.00,6/17,35.80,9/16,44.70
83,"359,186,566","12,857,158,771","60,611",47.00,1/10,25.40,12/02,34.57
84,"621,255,621","13,500,293,057","108,627",31.00,1/18,13.50,8/14,21.52
85,"1,614,480,328","37,221,058,365","299,751",27.60,5/13,18.70,7/18,22.42
86,"1,287,334,153","28,549,463,294","258,350",28.20,3/19,14.90,9/04,20.42
87,"964,743,450","18,500,046,032","201,219",24.20,3/21,11.00,12/31,18.19
88,"861,317,615","9,632,621,596","138,810",15.20,4/21,5.80,11/08,9.75
89,"452,269,279","3,031,185,400","69,360",11.05,2/21,1.76,11/23,5.22
90,"614,481,281","2,533,186,902","82,525",6.70,2/21,1.86,11/05,3.34
91,"1,337,668,486","5,716,193,377","131,049",6.40,4/25,2.15,2/27,3.53
92,"1,214,269,199","5,791,845,004","153,843",6.10,8/25,2.26,5/22,4.23
93,"1,705,562,803","11,894,124,256","233,549",9.95,3/16,4.01,8/19,6.43
94,"248,016,430","1,051,864,251","43,136",6.15,1/05,2.38,11/09,3.82
95,"601,394,030","2,540,573,477","79,687",7.23,12/12,2.26,9/15,3.23
96,"359,395,485","2,857,249,209","78,138",12.50,7/26,5.32,12/27,7.02
97,"177,664,957","1,232,476,017","46,443",9.40,4/21,2.84,10/27,5.73
98,"210,003,786","1,508,795,292","49,154",8.58,4/13,3.81,1/16,6.69
99,"577,498,409","6,313,464,450","123,741",16.40,12/29,5.55,6/09,8.49
100,"532,402,031","6,895,164,132","139,671",16.10,1/05,6.34,12/20,11.57
101,"189,046,343","1,645,462,538","53,815",9.83,3/26,7.21,1/13,8.62
102,"150,615,576","1,301,668,021","40,552",9.50,5/22,7.32,11/13,8.40
程蔼基,ら戳,程基,ら戳
62.00, 82/6/17,1.76, 89/11/23
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
