"3030 紈 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
91,"24,856,459","794,867,473","9,147",35.00,11/13,28.50,12/30,31.33
92,"138,350,776","4,505,001,822","51,644",39.70,7/15,23.80,4/01,30.90
93,"365,773,786","14,300,774,714","141,138",55.00,9/13,27.40,1/05,37.40
94,"334,919,490","10,614,593,051","122,417",39.40,3/08,22.30,10/28,30.04
95,"391,214,767","15,687,445,911","149,767",48.65,8/16,29.10,1/02,39.55
96,"547,221,762","29,930,562,880","226,457",80.00,8/09,37.20,5/07,50.39
97,"244,514,356","8,570,856,706","111,418",53.20,6/10,12.55,11/21,34.12
98,"432,136,100","10,988,329,587","158,218",39.50,12/28,13.20,2/02,22.70
99,"456,531,155","19,926,394,571","197,853",50.30,5/14,33.65,2/06,42.85
100,"509,894,151","23,636,477,244","243,925",62.80,5/05,26.20,12/19,43.13
101,"432,672,620","19,455,247,468","217,767",55.40,12/28,27.65,1/02,44.05
102,"198,435,045","9,325,965,589","119,562",56.00,1/03,37.00,8/22,44.99
程蔼基,ら戳,程基,ら戳
80.00, 96/8/09,12.55, 97/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
