"2362 屡ぱ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
86,"726,462,067","97,657,058,416","363,031",320.00,4/02,64.00,10/30,157.81
87,"1,945,289,644","120,130,659,170","656,395",115.00,2/27,30.20,12/29,61.24
88,"1,120,718,297","28,558,245,790","349,284",35.40,3/23,17.00,10/29,25.28
89,"1,282,747,385","29,756,332,585","334,650",34.20,2/21,3.92,12/27,17.56
90,"1,820,374,131","24,857,889,899","424,374",19.90,4/25,4.18,1/02,12.14
91,"1,518,943,179","27,922,767,492","371,368",23.90,4/03,8.60,12/20,15.13
92,"1,245,288,269","16,421,263,846","247,572",16.30,7/15,8.90,4/01,12.26
93,"1,125,987,237","18,078,042,172","228,922",20.10,3/05,9.50,11/30,13.93
94,"593,926,279","6,764,825,999","125,124",13.20,7/06,8.70,10/31,10.78
95,"1,243,043,499","20,827,353,196","283,435",31.85,12/29,9.02,1/23,14.98
96,"1,666,287,153","75,579,957,968","557,859",63.10,8/13,26.60,1/15,41.21
97,"1,184,363,012","52,686,739,890","449,792",60.00,3/25,16.30,11/21,40.48
98,"1,305,077,772","51,731,162,195","507,491",53.80,12/31,24.90,2/02,40.08
99,"936,998,232","62,141,913,838","425,200",76.50,4/26,51.90,1/05,66.26
100,"493,106,856","27,009,586,802","239,020",69.00,1/04,42.10,11/24,55.13
101,"182,141,791","7,677,931,508","102,599",53.50,2/15,34.05,11/21,42.96
102,"598,834,022","32,729,143,389","310,125",65.00,11/15,34.80,1/08,52.88
程蔼基,ら戳,程基,ら戳
320.00, 86/4/02,3.92, 89/12/27
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
