"3653 健策 年度成交資訊(元,股)"
年度,成交股數,成交金額,成交筆數,最高價,日期,最低價,日期,收盤平均價
98,"47,433,877","8,307,137,831","29,629",200.00,12/10,122.00,11/18,177.59
99,"258,946,410","49,233,390,901","185,329",270.50,7/28,128.00,2/03,186.58
100,"237,477,866","26,504,001,748","167,434",168.50,1/25,60.20,12/20,109.25
101,"254,466,173","22,550,525,138","174,524",125.00,3/12,55.00,11/22,82.45
102,"101,065,530","6,502,542,964","72,754",83.20,12/30,47.00,8/05,59.55
近年最高價,日期,近年最低價,日期
270.50, 99/7/28,47.00, 102/8/05
說明：          1. 本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。
