"1308 ㄈ籈 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"529,998,585","21,147,373,641","163,618",49.50,5/07,22.90,1/17,39.43
81,"236,405,597","9,438,955,372","69,771",51.00,1/30,24.70,9/18,37.44
82,"296,113,408","10,775,798,110","72,231",44.10,4/02,26.50,1/06,34.67
83,"886,934,686","52,439,674,299","199,503",81.00,8/22,32.00,3/19,51.71
84,"928,361,354","37,437,917,851","205,802",63.50,3/31,29.60,8/28,43.38
85,"980,697,132","52,963,624,602","236,499",72.00,11/18,40.10,2/01,53.09
86,"471,397,607","29,064,279,505","140,275",79.00,3/20,37.60,10/17,57.70
87,"1,244,603,182","50,853,868,258","288,272",51.00,1/15,22.80,9/01,39.98
88,"1,923,818,675","82,284,580,779","460,800",59.00,8/31,25.80,2/06,40.80
89,"975,749,500","29,103,406,254","245,669",47.50,1/28,9.30,12/11,25.86
90,"774,880,037","10,171,669,561","176,572",20.70,2/20,7.90,10/31,11.93
91,"2,145,600,915","40,104,245,106","415,821",25.60,7/26,11.30,10/08,17.41
92,"1,680,976,508","34,357,078,206","358,399",26.60,1/16,12.70,5/02,19.85
93,"841,609,971","16,256,817,243","183,840",23.90,1/07,14.50,5/11,18.34
94,"381,675,380","5,966,731,949","91,145",19.20,1/17,12.30,10/20,14.90
95,"367,192,156","4,886,543,661","84,039",15.20,1/09,11.45,9/15,12.88
96,"865,781,753","18,917,338,966","222,752",29.20,10/12,13.20,3/14,19.02
97,"620,082,623","14,788,057,567","188,391",33.20,5/13,10.90,10/28,21.62
98,"780,017,622","16,762,278,246","219,935",27.45,12/02,13.85,2/27,20.82
99,"889,662,550","29,181,280,877","287,774",49.00,12/23,24.30,8/12,30.55
100,"871,969,539","40,735,512,558","360,457",63.40,8/02,28.00,12/20,45.22
101,"378,295,963","12,391,586,988","178,262",41.60,2/16,22.50,11/15,31.42
102,"341,536,564","8,566,737,571","148,611",28.95,1/08,21.60,4/22,24.39
程蔼基,ら戳,程基,ら戳
81.00, 83/8/22,7.90, 90/10/31
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
