"2344 地ü筿 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"165,782,008","14,395,223,887","55,190",108.00,10/19,79.50,11/01,85.30
85,"1,052,796,288","43,631,587,245","293,270",83.00,1/04,26.50,7/16,44.19
86,"12,325,567,869","669,474,302,978","2,999,675",82.00,8/06,27.50,1/04,46.78
87,"11,452,107,598","468,175,335,876","2,551,437",65.50,4/01,23.50,9/04,38.56
88,"19,076,802,170","915,691,000,000","3,959,886",77.50,12/27,32.00,1/05,46.97
89,"16,381,507,320","1,124,294,881,170","3,870,444",106.50,6/14,27.10,11/21,70.16
90,"18,032,447,827","436,834,788,274","3,198,260",45.70,1/18,9.25,10/08,26.64
91,"20,119,269,574","459,585,526,755","3,394,642",30.80,2/19,12.70,10/08,20.98
92,"10,476,165,443","184,924,988,403","1,689,277",21.90,7/24,11.65,5/02,16.52
93,"10,850,570,837","188,390,142,058","1,693,959",22.60,4/20,11.40,10/27,15.26
94,"4,959,025,032","53,824,383,999","721,316",13.35,7/20,7.35,10/27,10.56
95,"4,202,675,231","46,630,941,084","638,597",13.60,12/01,8.80,7/18,10.25
96,"5,761,189,986","67,968,457,077","913,609",14.20,7/30,7.80,12/18,11.18
97,"2,941,155,459","16,353,260,349","448,730",9.79,1/21,1.94,11/26,6.35
98,"8,528,967,563","51,515,920,445","1,063,116",9.78,12/31,2.81,1/21,5.63
99,"4,709,321,588","40,476,577,546","841,564",9.99,1/05,6.67,2/06,8.32
100,"4,898,767,243","38,644,018,994","925,159",11.15,1/25,3.51,12/09,7.48
101,"3,072,134,632","16,165,971,888","482,192",6.96,2/16,3.83,11/06,4.72
102,"6,200,816,890","47,933,633,156","1,037,936",10.10,5/29,4.91,1/10,7.29
程蔼基,ら戳,程基,ら戳
108.00, 84/10/19,1.94, 97/11/26
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
