"2385 竤 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
88,"170,653,612","5,156,681,254","55,899",48.90,1/05,20.00,8/07,28.81
89,"190,806,566","5,112,314,198","52,490",35.70,2/21,11.90,12/30,22.88
90,"284,170,325","8,721,987,310","88,774",51.00,12/31,10.10,1/16,26.18
91,"535,438,820","29,073,604,059","200,953",72.50,4/15,39.20,12/19,54.01
92,"545,975,184","31,469,399,187","191,236",70.00,11/18,40.60,4/01,55.93
93,"332,771,351","17,962,411,504","112,252",82.00,2/11,28.50,11/26,52.60
94,"539,355,132","15,125,875,327","170,830",36.40,3/10,19.10,10/27,28.86
95,"431,417,904","16,524,809,641","163,332",51.40,11/30,25.70,1/23,35.74
96,"472,859,521","28,891,927,572","182,146",81.60,7/09,45.90,1/08,58.90
97,"469,184,875","21,600,606,787","192,558",69.20,5/16,25.60,11/26,50.08
98,"1,209,027,224","72,801,300,279","512,829",82.30,9/01,29.35,1/13,61.36
99,"1,158,881,578","84,125,530,523","563,037",90.90,1/14,57.00,8/31,73.34
100,"559,431,058","30,231,182,358","286,263",67.00,1/19,40.70,8/09,53.39
101,"625,107,578","37,650,076,767","350,756",69.50,10/01,49.00,1/12,60.15
102,"548,143,751","41,660,151,674","334,072",87.20,4/30,67.50,8/28,76.07
程蔼基,ら戳,程基,ら戳
90.90, 99/1/14,10.10, 90/1/16
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
