"2321 狥癟 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"22,211,937","2,382,978,860","12,146",120.00,11/22,77.00,11/08,101.51
81,"87,454,252","7,992,208,896","38,801",126.00,1/29,41.10,12/29,83.40
82,"191,669,246","9,793,141,929","60,034",65.00,4/07,38.10,9/06,48.82
83,"348,655,710","19,380,661,451","108,219",72.50,1/06,45.50,10/11,54.32
84,"395,900,787","13,300,356,244","106,363",55.00,1/05,26.90,7/21,36.64
85,"800,062,809","26,693,031,308","185,328",38.80,11/23,25.40,7/23,31.35
86,"1,490,909,631","67,925,229,761","397,054",60.00,7/17,29.00,11/17,43.29
87,"1,772,117,720","96,141,854,505","542,915",69.00,2/21,39.60,1/08,52.87
88,"1,888,321,895","103,299,000,000","596,121",76.50,12/16,33.00,2/04,48.36
89,"2,715,592,594","193,441,508,428","975,523",135.50,4/06,23.60,12/30,64.53
90,"2,541,853,533","76,150,349,837","765,295",47.00,2/16,15.10,9/24,27.59
91,"1,489,663,100","39,745,171,062","426,541",36.40,2/06,13.35,10/07,21.98
92,"710,378,320","9,830,772,590","172,380",17.00,1/27,10.00,5/02,13.05
93,"1,164,661,827","18,774,158,207","268,640",20.30,4/13,11.60,5/18,15.15
94,"724,910,281","10,914,768,267","158,904",17.25,3/21,11.70,10/27,14.37
95,"607,293,752","8,568,882,315","136,380",16.10,5/09,11.85,7/17,13.50
96,"1,294,800,903","29,127,746,440","362,951",34.40,8/01,12.90,3/05,20.56
97,"506,301,773","8,066,510,289","172,322",24.35,4/23,8.14,9/19,16.00
98,"709,953,779","9,729,165,036","199,549",18.60,6/06,9.65,1/21,12.78
99,"237,420,027","2,660,555,497","78,460",15.00,1/12,8.61,5/25,10.36
100,"88,974,633","574,350,691","25,256",10.00,1/07,1.55,12/20,4.82
101,"23,319,032","62,359,099","6,368",4.00,2/07,1.40,8/22,2.33
102,"26,428,542","76,017,428","6,204",3.92,7/25,1.66,4/09,2.71
程蔼基,ら戳,程基,ら戳
135.50, 89/4/06,1.40, 101/8/22
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
