"2332 ね癟 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
83,"18,618,386","1,729,516,400","9,425",110.50,10/22,80.00,10/17,89.45
84,"125,153,612","7,115,487,671","38,640",86.00,1/06,42.50,8/11,63.92
85,"761,913,220","39,102,910,457","176,639",71.00,12/30,31.20,7/10,46.99
86,"1,976,964,039","153,540,627,173","511,957",102.50,4/07,48.40,10/30,76.17
87,"2,873,716,982","237,980,746,952","800,484",107.00,5/22,58.00,1/13,80.54
88,"2,773,277,518","185,060,000,000","902,180",86.00,7/06,46.40,2/03,64.47
89,"3,280,701,728","263,323,534,669","1,002,191",146.50,4/05,29.10,12/30,75.31
90,"4,676,650,314","196,067,271,448","1,213,666",64.00,4/25,22.10,9/24,42.84
91,"4,619,319,206","200,541,803,820","1,262,344",71.50,1/25,26.30,10/14,43.29
92,"3,062,166,709","104,135,331,669","765,690",45.70,12/31,23.40,3/07,33.42
93,"1,554,254,300","62,257,356,343","448,431",47.00,2/02,30.60,7/22,39.31
94,"807,533,485","30,183,163,141","264,224",42.10,7/20,31.15,8/24,36.57
95,"679,943,529","25,323,850,765","231,042",44.25,5/09,30.25,8/23,36.01
96,"1,558,496,534","103,666,715,825","548,177",88.00,7/25,41.50,1/03,64.81
97,"1,298,864,663","50,223,916,062","471,314",57.80,1/02,15.45,11/26,38.22
98,"2,183,338,448","58,303,738,909","689,812",35.00,10/27,16.95,3/03,26.68
99,"1,952,229,696","60,287,729,524","669,067",37.55,1/15,23.35,5/26,29.77
100,"670,753,147","17,691,273,261","248,184",31.95,1/18,18.55,12/19,25.13
101,"551,729,859","11,336,943,286","197,861",24.45,3/03,15.65,10/30,19.67
102,"468,444,289","8,207,281,634","176,710",19.20,1/07,15.70,8/22,17.44
程蔼基,ら戳,程基,ら戳
146.50, 89/4/05,15.45, 97/11/26
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
