"2324 く腳 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
81,"116,435,723","6,182,050,645","55,250",80.00,3/14,23.20,9/18,45.34
82,"549,129,641","24,830,869,508","130,265",70.00,12/31,22.50,1/13,41.88
83,"645,885,571","43,187,078,601","191,561",87.00,8/20,49.40,2/28,63.28
84,"1,111,704,730","40,851,153,752","280,663",58.50,1/05,25.90,8/05,39.14
85,"2,674,116,067","112,545,657,759","520,272",75.00,11/25,26.50,1/06,38.95
86,"5,822,343,853","611,364,612,375","1,503,128",158.00,8/04,59.50,1/04,101.65
87,"5,701,173,847","647,791,661,474","1,786,101",152.00,5/06,84.50,6/15,111.38
88,"6,072,501,243","639,012,000,000","2,282,676",137.00,7/03,77.00,3/05,100.98
89,"4,699,540,677","399,911,059,232","1,712,843",134.50,4/05,38.50,10/13,76.73
90,"4,963,342,978","201,047,161,424","1,271,343",63.00,4/12,21.80,10/05,42.05
91,"6,677,739,137","263,785,416,794","1,641,466",54.50,1/09,26.20,7/03,39.13
92,"5,228,305,266","240,210,142,419","1,200,968",61.00,7/28,33.00,2/27,44.90
93,"3,991,365,733","152,343,453,676","870,052",48.70,1/06,27.90,8/04,36.81
94,"2,861,554,873","89,078,609,288","626,718",36.05,8/12,27.50,4/21,30.51
95,"2,947,249,861","91,748,894,450","634,070",38.15,4/21,27.35,8/23,30.55
96,"3,680,688,499","126,775,680,610","818,654",43.20,10/31,27.60,3/05,33.36
97,"3,976,060,709","108,843,444,606","896,140",37.80,5/15,14.65,11/21,27.55
98,"6,047,057,280","187,845,327,464","1,570,509",44.95,12/15,15.70,1/10,30.94
99,"6,463,080,960","266,816,135,092","1,791,832",49.30,1/14,35.30,9/02,40.31
100,"3,209,409,513","101,068,071,271","953,317",38.95,1/04,25.50,11/24,31.74
101,"3,230,009,634","84,163,982,237","978,886",35.80,2/09,17.30,11/22,27.77
102,"4,711,718,351","95,733,620,154","1,239,397",23.90,10/02,16.05,6/21,20.34
程蔼基,ら戳,程基,ら戳
158.00, 86/8/04,14.65, 97/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
