"2302 腞タ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"632,757,223","22,121,631,987","228,200",47.50,5/01,19.60,1/17,31.97
81,"338,151,316","8,221,226,538","97,188",33.70,1/17,10.90,9/18,22.09
82,"613,432,989","10,423,015,339","142,372",22.20,4/08,11.10,9/07,15.25
83,"907,614,874","27,866,708,870","170,577",50.50,9/17,16.70,3/22,29.36
84,"828,659,230","22,769,348,081","142,201",45.20,2/16,12.75,8/14,23.58
85,"818,557,628","11,087,641,183","129,216",18.40,11/22,9.05,7/15,13.63
86,"723,497,042","15,944,591,272","165,414",47.90,8/11,14.30,1/04,24.67
87,"832,108,382","39,397,990,640","180,565",66.50,6/04,26.00,1/05,45.32
88,"820,390,997","27,905,718,538","195,299",50.50,5/21,25.60,7/19,34.43
89,"1,702,244,554","55,579,951,046","416,627",51.00,3/09,4.62,12/30,22.70
90,"801,108,290","6,107,919,431","166,505",12.80,4/02,3.71,10/08,6.72
91,"1,176,445,761","10,062,912,496","208,719",13.00,4/09,4.51,9/09,7.09
92,"782,558,493","4,610,315,327","115,715",7.40,1/15,3.95,5/06,5.66
93,"535,365,651","4,500,660,620","92,127",12.95,2/25,4.32,9/22,7.07
94,"381,953,514","1,906,605,314","65,705",6.58,3/16,3.04,10/21,4.53
95,"503,299,000","2,392,070,581","74,090",8.14,12/27,3.16,3/29,3.96
96,"848,633,210","5,541,543,234","148,362",8.65,8/02,4.25,11/20,5.98
97,"145,497,815","559,473,812","35,209",5.38,5/20,1.76,12/05,3.70
98,"230,659,903","949,267,161","52,059",7.19,12/31,1.96,1/16,3.67
99,"305,670,493","2,534,197,954","75,074",9.89,6/22,5.15,2/08,7.58
100,"74,885,183","468,217,506","22,994",8.33,1/18,3.42,12/20,5.91
101,"52,611,644","235,242,485","17,159",5.80,2/16,3.56,10/29,4.21
102,"71,108,045","323,148,825","21,501",5.12,5/22,4.00,4/17,4.45
程蔼基,ら戳,程基,ら戳
66.50, 87/6/04,1.76, 97/12/05
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
