"1513 い砍筿 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
83,"811,682,190","30,654,662,783","233,405",46.60,10/24,27.20,3/08,35.60
84,"1,604,855,567","29,473,574,744","277,646",36.20,1/06,11.30,9/21,20.90
85,"2,680,598,819","40,429,112,387","366,521",18.20,12/26,11.55,7/16,14.35
86,"2,924,651,337","64,991,694,324","436,665",29.20,12/18,14.75,9/25,20.73
87,"1,314,445,099","32,970,866,400","241,508",32.30,4/03,14.00,12/19,22.24
88,"885,472,960","13,006,700,181","165,679",17.20,4/21,9.75,8/12,13.74
89,"1,378,142,973","21,000,414,455","257,292",21.00,2/17,8.10,11/21,14.02
90,"660,850,740","6,954,526,597","116,910",14.00,2/13,6.55,11/30,9.36
91,"1,086,888,372","11,270,072,676","162,526",12.25,12/13,8.00,2/26,9.85
92,"1,443,597,951","16,705,120,100","206,013",14.50,11/04,8.05,5/22,11.08
93,"1,221,066,462","18,146,300,244","199,511",17.60,3/08,10.40,8/18,13.45
94,"812,490,470","13,663,720,747","154,110",23.20,12/30,13.30,4/21,16.21
95,"297,952,916","6,114,893,340","78,902",25.90,4/18,17.80,9/14,20.58
96,"1,517,383,574","45,764,559,616","404,267",41.50,8/14,17.80,3/05,24.89
97,"907,860,931","20,008,818,986","275,429",32.45,5/22,10.00,10/28,20.49
98,"1,566,046,413","28,575,595,432","406,890",21.25,11/26,12.25,3/03,17.15
99,"689,100,490","12,744,224,254","208,086",21.45,1/05,15.80,2/06,18.00
100,"374,404,548","6,468,488,891","119,047",18.90,4/28,14.15,9/26,16.62
101,"339,438,768","5,609,365,866","105,592",17.50,3/29,14.70,1/13,16.26
102,"961,809,055","19,390,367,202","281,261",24.20,10/31,15.50,1/02,17.76
程蔼基,ら戳,程基,ら戳
46.60, 83/10/24,6.55, 90/11/30
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
