"1213 都 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"391,507,490","27,169,817,054","165,721",110.00,4/08,34.90,1/17,64.39
81,"274,430,239","18,105,860,151","111,923",82.00,2/24,36.90,12/29,61.32
82,"314,698,569","16,471,899,559","107,925",69.00,11/29,32.70,1/08,48.11
83,"160,273,628","8,199,902,121","55,399",64.50,1/10,44.10,10/11,49.49
84,"42,171,822","1,989,675,044","13,601",50.50,2/10,35.80,8/25,43.88
85,"5,928,938","253,644,664","2,781",51.00,12/03,36.80,1/05,42.61
86,"15,650,209","823,797,181","6,762",64.50,3/06,34.20,10/29,48.27
87,"86,901,418","4,340,062,080","38,772",69.00,4/04,28.50,9/01,46.21
88,"36,947,417","1,049,988,865","16,125",39.70,1/11,12.40,11/09,23.39
89,"19,403,042","280,493,916","7,317",22.80,2/22,7.15,9/19,12.61
90,"10,208,378","112,103,563","3,255",13.60,2/27,7.85,1/02,11.06
91,"29,277,458","411,275,290","11,661",19.70,8/26,8.60,1/28,11.96
92,"6,643,517","81,502,693","3,165",15.00,1/28,10.30,4/30,11.75
93,"7,091,396","93,791,638","3,793",16.00,3/10,10.75,8/04,12.38
94,"2,760,915","28,829,556","1,624",12.20,1/04,7.91,12/15,10.16
95,"20,991,927","299,897,444","8,301",18.60,5/09,7.92,1/05,12.46
96,"41,319,139","609,108,863","14,985",19.65,7/19,9.32,12/24,13.73
97,"18,488,005","201,440,730","9,312",14.50,5/23,5.26,10/28,9.55
98,"26,176,015","245,893,866","11,204",10.80,4/14,6.14,2/02,8.72
99,"175,679,053","4,422,783,574","76,418",37.95,7/30,8.63,2/08,18.32
100,"134,936,723","3,750,968,346","71,464",34.75,5/17,15.00,9/28,24.28
101,"63,942,354","1,553,572,109","35,859",28.80,5/09,17.00,10/29,23.12
102,"30,474,608","672,130,759","17,450",25.50,3/11,18.55,11/22,21.73
程蔼基,ら戳,程基,ら戳
110.00, 80/4/08,5.26, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
