"2305 ね Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"317,896,929","28,311,560,726","159,202",136.50,5/10,55.00,10/24,79.54
81,"317,428,624","14,076,375,622","111,009",76.50,1/28,25.90,9/18,47.09
82,"865,579,173","34,300,299,786","206,350",57.00,12/31,30.20,7/02,36.91
83,"973,351,315","43,953,825,509","280,207",60.00,1/06,33.60,11/23,42.47
84,"1,996,188,192","78,120,319,151","443,279",45.20,3/21,31.50,11/24,37.33
85,"1,678,733,357","65,094,004,329","355,411",49.50,11/22,25.80,5/20,35.06
86,"2,738,882,218","172,327,384,953","731,877",94.00,4/28,33.00,10/20,59.49
87,"1,820,294,701","72,350,626,127","507,513",54.50,2/27,19.10,12/21,34.98
88,"1,445,208,288","26,372,165,439","345,731",27.10,4/14,9.20,11/08,16.97
89,"1,265,852,435","21,470,610,115","307,175",23.10,4/12,4.60,11/07,12.53
90,"845,879,555","7,984,932,901","202,926",14.40,4/25,3.61,9/24,7.89
91,"1,139,959,903","14,163,959,429","283,174",19.50,3/27,6.20,10/08,10.61
92,"315,169,866","3,629,600,971","89,827",17.10,1/02,6.90,5/02,10.42
93,"245,323,118","2,314,642,648","58,631",13.15,3/08,3.91,9/22,7.55
94,"343,713,419","1,816,681,893","71,464",6.60,9/06,3.85,1/28,5.08
95,"132,915,682","588,661,596","34,896",6.45,12/27,2.94,9/01,3.87
96,"240,998,483","1,477,263,607","58,840",8.50,7/20,4.29,12/21,5.65
97,"45,146,387","189,199,423","14,891",5.75,4/21,2.06,11/24,3.85
98,"103,661,756","451,198,594","27,469",5.43,12/14,2.18,1/15,3.83
99,"89,291,051","475,419,011","25,634",6.82,4/29,4.45,2/08,5.02
100,"27,396,454","129,688,348","10,685",5.39,1/07,3.36,12/20,4.53
101,"39,295,252","123,736,145","12,631",4.19,2/15,2.32,6/13,3.09
102,"65,846,079","227,419,793","18,857",4.19,5/29,2.80,1/21,3.31
程蔼基,ら戳,程基,ら戳
136.50, 80/5/10,2.06, 97/11/24
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
