"1216 参 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"842,788,327","36,089,973,969","249,103",49.30,4/12,28.50,1/17,42.37
81,"358,842,603","17,829,209,213","93,966",57.00,6/15,38.40,11/07,48.34
82,"803,353,354","35,692,510,507","176,708",52.50,12/31,30.00,9/16,40.16
83,"2,316,347,214","121,111,305,768","504,247",66.00,10/21,36.00,8/01,46.08
84,"963,283,459","41,579,575,826","259,270",60.50,1/05,28.80,11/24,40.62
85,"2,769,519,987","117,399,349,962","573,469",51.00,7/22,29.70,1/29,39.42
86,"3,048,539,077","147,871,084,029","733,718",59.00,6/20,35.00,10/30,46.30
87,"1,418,890,341","43,952,092,655","340,234",40.20,3/03,22.00,9/01,31.23
88,"1,555,036,693","40,225,456,192","345,937",32.50,5/04,19.70,11/08,24.41
89,"2,615,743,352","66,819,053,472","547,615",34.00,2/19,18.50,11/21,23.75
90,"1,924,952,232","30,730,769,477","348,830",22.50,1/03,9.15,10/09,14.93
91,"2,698,866,021","33,904,240,526","387,093",14.65,4/25,9.80,10/14,12.08
92,"2,750,355,014","33,688,150,066","358,396",15.70,11/06,9.15,4/28,11.85
93,"2,929,346,957","49,622,311,619","441,676",22.20,3/19,13.10,5/17,16.11
94,"1,205,336,230","17,323,753,668","210,531",16.80,1/04,11.85,8/30,14.35
95,"3,270,569,639","82,846,233,298","640,987",33.70,12/04,14.50,1/03,25.03
96,"4,363,925,259","166,442,804,737","1,139,161",53.40,10/18,26.90,8/17,36.12
97,"4,396,045,435","173,082,126,633","1,339,657",49.90,3/06,23.50,10/30,37.48
98,"3,876,091,174","130,731,519,310","1,152,064",40.40,11/17,23.95,3/03,33.67
99,"2,816,159,818","106,108,235,620","879,481",43.90,12/09,31.90,6/07,37.58
100,"2,289,841,671","95,213,919,040","800,050",49.30,7/22,36.00,10/04,41.19
101,"2,252,780,475","106,937,975,958","809,837",55.00,8/08,40.00,4/09,47.66
102,"2,477,224,349","139,442,709,633","917,302",68.30,7/22,49.60,11/22,56.43
程蔼基,ら戳,程基,ら戳
68.30, 102/7/22,9.15, 92/4/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
