"1413 Щ瑆 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"1,113,600,803","80,051,057,808","374,579",106.00,6/20,25.20,1/17,68.65
81,"330,670,577","23,856,918,303","161,350",86.00,2/07,36.50,12/29,64.91
82,"356,590,970","15,130,438,533","127,220",55.00,3/31,30.50,10/22,39.24
83,"666,371,052","28,136,431,715","162,960",65.50,12/21,29.50,10/11,39.98
84,"755,522,994","27,536,285,621","174,994",65.50,2/20,25.80,8/28,40.05
85,"855,535,732","25,297,244,801","198,418",33.60,10/02,24.50,3/13,28.60
86,"1,258,900,957","37,770,477,519","278,346",43.80,4/16,17.50,10/17,26.46
87,"1,142,047,080","25,914,997,394","241,189",30.40,4/07,12.60,9/02,20.32
88,"997,315,701","14,996,710,736","175,001",22.20,5/04,8.00,12/28,13.03
89,"370,733,271","3,155,903,841","60,437",13.50,2/21,1.96,12/08,6.53
90,"141,382,946","344,563,550","20,438",3.48,2/06,1.18,12/04,2.05
91,"301,513,503","1,091,546,500","38,425",5.45,3/27,1.55,1/02,3.13
92,"537,759,118","2,545,859,355","65,671",7.65,2/07,2.45,5/02,4.24
93,"361,585,175","1,906,348,538","50,493",7.00,2/11,3.53,8/05,4.53
94,"57,577,024","183,119,746","10,828",4.52,1/03,2.02,11/28,2.85
95,"233,206,042","757,700,806","32,777",4.57,12/27,1.76,4/04,2.28
96,"445,051,413","2,015,803,544","70,203",6.25,7/24,3.00,1/16,4.01
97,"130,589,551","431,761,818","26,509",4.55,4/17,1.30,11/26,2.88
98,"238,360,206","616,108,689","36,446",6.00,12/17,1.45,2/24,2.38
99,"279,737,140","2,589,811,854","56,311",12.55,10/07,5.00,2/06,7.38
100,"96,767,639","839,543,745","24,790",11.30,1/06,3.75,12/20,7.46
101,"28,441,151","141,012,158","9,994",6.43,2/16,3.70,7/25,4.58
102,"51,929,050","226,129,968","14,593",5.15,12/27,3.85,9/02,4.23
程蔼基,ら戳,程基,ら戳
106.00, 80/6/20,1.18, 90/12/04
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
