"2530 地 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"26,748,171","779,912,177","5,366",32.60,11/01,25.20,11/28,28.36
85,"649,463,188","19,239,514,913","109,180",34.90,8/26,22.00,2/26,27.44
86,"1,092,143,574","46,778,786,095","199,612",54.00,9/23,30.50,1/06,42.00
87,"1,072,474,188","42,647,770,196","171,367",66.00,3/13,15.60,12/30,43.67
88,"1,525,594,248","25,498,102,958","247,582",23.40,4/27,8.30,12/27,15.05
89,"1,053,755,856","9,818,363,310","147,542",16.40,2/21,1.94,11/22,7.75
90,"1,030,854,996","2,354,240,487","92,252",5.60,2/26,1.06,12/03,2.23
91,"2,144,874,035","6,731,715,539","170,232",5.95,4/26,1.49,1/02,2.57
92,"3,221,156,548","11,905,830,201","289,771",4.93,11/06,1.28,5/22,3.15
93,"3,232,248,505","18,189,870,888","323,855",8.00,3/15,2.00,8/27,4.73
94,"663,411,420","2,990,691,517","89,596",6.40,1/03,2.64,11/08,4.18
95,"1,174,493,273","6,987,043,381","155,507",10.00,12/01,3.72,3/29,5.27
96,"937,778,051","9,106,982,443","165,335",13.50,7/24,5.70,12/21,8.97
97,"477,712,922","4,235,402,936","93,873",12.60,4/21,2.43,10/30,6.48
98,"541,200,235","3,982,567,378","104,921",12.80,10/22,2.40,3/03,6.78
99,"982,663,703","13,586,539,406","215,272",18.05,12/17,10.20,2/06,13.16
100,"398,205,217","5,838,088,690","112,030",18.05,1/04,8.13,11/24,13.16
101,"99,616,022","976,768,650","32,357",11.40,2/23,7.77,6/04,9.43
102,"192,761,885","2,214,635,761","49,929",13.35,12/02,8.79,1/02,11.05
程蔼基,ら戳,程基,ら戳
66.00, 87/3/13,1.06, 90/12/03
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
