"1720 ネ笷 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"11,444,202","459,111,179","4,040",42.40,12/29,38.50,12/19,39.80
85,"57,808,854","2,669,758,237","17,825",54.00,12/31,38.40,1/05,46.49
86,"105,975,329","6,483,621,099","42,031",75.50,2/21,46.60,10/28,58.82
87,"97,504,961","5,296,759,667","43,217",64.00,4/13,39.20,9/01,50.91
88,"65,037,878","2,613,204,425","29,682",47.00,5/17,25.30,11/06,37.49
89,"187,221,519","6,122,252,515","78,551",44.70,2/21,15.40,11/21,28.49
90,"310,615,240","7,293,947,754","122,728",30.80,3/21,18.10,1/02,22.78
91,"148,409,600","3,413,077,352","52,654",26.40,4/29,16.40,9/30,21.00
92,"168,370,413","3,403,089,246","59,261",22.90,5/05,17.30,8/15,18.95
93,"90,198,357","1,685,666,433","29,721",21.80,2/04,15.60,8/18,17.72
94,"305,195,229","6,552,077,709","92,358",26.60,10/24,17.60,8/17,19.03
95,"187,745,952","3,544,688,755","58,643",22.20,2/20,14.30,8/29,18.23
96,"573,126,886","19,355,684,134","211,461",52.60,7/26,18.15,1/11,27.49
97,"254,418,116","6,371,835,204","109,882",33.50,4/21,15.50,10/28,23.11
98,"380,658,745","10,525,884,074","159,405",32.00,8/27,18.85,1/21,26.23
99,"348,604,921","11,212,907,169","162,215",38.50,10/27,23.00,2/06,29.37
100,"97,224,451","2,857,225,474","50,525",33.80,5/04,21.40,12/19,27.86
101,"137,002,549","3,552,679,970","71,340",28.75,10/08,22.30,6/04,25.02
102,"543,676,356","22,141,979,729","291,213",53.80,10/29,25.85,1/17,36.64
程蔼基,ら戳,程基,ら戳
75.50, 86/2/21,14.30, 95/8/29
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
