"1414 狥㎝ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"1,477,321,077","54,102,333,789","424,550",54.00,6/18,16.80,1/17,35.94
81,"1,102,740,589","40,808,956,176","281,513",45.90,2/17,20.30,12/29,32.66
82,"1,199,220,681","25,879,606,322","245,510",30.40,4/07,15.70,7/03,20.56
83,"899,371,776","21,022,710,819","186,259",38.10,12/27,17.10,10/11,21.62
84,"692,893,362","18,984,688,320","154,475",36.90,1/05,15.00,8/15,25.51
85,"1,065,928,404","24,839,255,217","212,008",29.90,10/11,17.70,3/12,22.11
86,"1,652,598,126","45,037,512,173","341,595",35.30,3/11,19.50,10/30,25.22
87,"1,256,360,521","28,279,103,757","260,702",29.70,3/31,10.75,12/31,19.53
88,"1,003,599,154","12,871,407,721","159,808",18.40,5/04,6.95,11/08,10.74
89,"238,445,625","1,716,310,221","42,819",11.60,2/21,1.22,11/22,5.07
90,"77,124,734","148,193,554","13,297",3.14,2/21,1.07,7/26,1.69
91,"587,984,972","2,398,054,721","81,297",5.75,3/27,1.36,1/07,3.48
92,"314,658,539","1,264,545,179","42,224",6.25,12/31,2.35,5/22,3.65
93,"422,814,725","3,817,163,257","71,398",12.50,3/02,5.00,11/02,7.09
94,"73,291,952","372,285,122","15,558",7.40,1/07,2.80,11/09,4.26
95,"260,921,722","1,389,486,998","42,639",8.70,12/27,2.61,3/29,4.13
96,"370,097,390","3,439,197,534","77,223",13.30,7/12,5.01,12/21,7.74
97,"149,688,397","914,072,874","34,012",8.90,4/17,1.70,11/21,4.93
98,"503,922,472","2,609,260,350","89,015",6.83,6/09,1.95,2/04,4.22
99,"761,234,905","7,301,974,025","146,267",14.55,12/27,4.30,2/06,7.18
100,"775,999,234","11,306,968,075","195,125",18.50,2/22,10.15,10/04,13.57
101,"435,437,000","5,125,782,757","122,999",15.65,3/08,7.77,6/05,10.05
102,"247,983,386","2,358,964,048","60,929",10.95,10/08,8.56,7/19,9.29
程蔼基,ら戳,程基,ら戳
54.00, 80/6/18,1.07, 90/7/26
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
