"2475 地琈 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
90,"2,214,587,077","46,288,083,197","301,234",32.90,12/31,6.70,10/08,13.84
91,"15,941,160,913","407,810,344,414","2,709,773",46.00,2/19,9.85,9/30,24.57
92,"17,965,226,842","277,044,513,766","2,278,400",20.20,8/14,7.50,5/05,13.68
93,"28,995,974,279","552,687,688,747","3,827,324",26.20,4/19,11.45,11/02,16.75
94,"15,034,005,788","182,287,355,776","1,799,736",15.40,6/17,7.14,10/28,11.71
95,"10,647,770,803","85,146,810,614","1,313,519",10.75,1/12,6.13,9/14,7.71
96,"24,092,177,081","228,076,109,999","2,626,667",13.75,10/31,5.71,3/14,8.79
97,"12,099,381,182","91,814,722,136","1,532,127",11.40,1/02,2.03,11/21,7.22
98,"26,591,906,695","113,330,961,099","2,438,592",5.90,7/13,2.59,3/03,4.09
99,"10,292,740,070","36,268,263,256","941,810",5.07,9/01,1.91,5/26,3.43
100,"3,668,809,483","10,226,341,035","448,280",4.82,1/04,1.06,12/14,3.04
101,"3,521,296,622","6,033,230,097","296,592",2.60,2/16,0.76,8/28,1.23
102,"1,798,707,941","3,013,516,819","111,822",2.27,5/29,0.83,2/01,1.54
程蔼基,ら戳,程基,ら戳
46.00, 91/2/19,0.76, 101/8/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
