"2348  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
85,"528,349,545","38,001,564,387","133,200",105.00,11/25,36.60,3/13,56.75
86,"2,476,401,888","356,181,932,364","880,802",276.00,6/26,67.00,10/30,158.40
87,"3,241,449,930","176,352,943,117","981,657",121.00,2/23,21.80,12/31,54.67
88,"2,361,463,198","49,610,230,293","576,424",28.30,4/19,12.95,8/07,19.80
89,"1,625,203,874","42,052,930,043","442,127",36.20,2/14,4.09,12/30,17.71
90,"652,115,716","4,078,881,419","148,888",10.35,4/02,3.12,10/08,5.75
91,"925,788,295","8,142,668,626","175,585",15.00,4/09,2.66,10/08,6.08
92,"244,128,213","2,599,909,359","69,088",16.80,7/18,5.45,5/22,8.75
93,"394,973,849","4,588,093,444","104,243",17.10,4/06,5.40,9/29,9.08
94,"49,379,157","228,337,637","13,561",6.10,1/03,2.92,9/19,4.33
95,"72,593,815","1,619,192,310","32,200",44.20,12/28,3.81,7/06,7.82
96,"237,378,734","6,879,206,834","100,583",44.00,1/02,13.90,12/18,26.06
97,"65,323,074","818,082,667","25,969",19.10,4/28,1.07,12/12,10.58
98,"11,432,505","22,174,351","3,173",3.64,5/04,1.05,7/10,1.76
99,"16,225,328","56,993,149","4,843",5.40,1/20,1.65,11/08,3.13
100,"2,048,273","6,401,314","2,022",7.47,3/02,1.60,12/13,3.21
101,"5,384,513","14,169,149","2,308",28.65,12/28,0.80,9/06,2.26
102,"468,766","19,197,002","1,841",66.00,6/10,25.05,1/24,42.02
程蔼基,ら戳,程基,ら戳
276.00, 86/6/26,0.80, 101/9/06
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
