"3047 癟︵ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
91,"7,393,373","196,818,768","3,980",32.00,8/26,24.30,10/11,26.33
92,"53,402,174","789,392,268","20,937",26.40,1/07,10.25,9/10,16.77
93,"120,405,543","1,216,100,169","33,564",16.40,1/14,4.13,12/01,9.12
94,"180,713,560","1,559,434,914","43,142",12.30,12/30,5.15,4/29,8.04
95,"195,061,074","2,886,391,411","50,738",17.60,6/30,11.55,1/24,14.72
96,"339,389,438","10,480,794,621","114,994",44.70,6/25,16.45,1/02,31.85
97,"365,390,598","5,751,641,604","86,699",33.90,4/25,8.75,11/10,22.59
98,"1,217,501,807","20,742,455,537","308,958",28.25,12/16,9.00,3/04,13.87
99,"969,565,535","24,239,297,165","359,400",30.40,3/30,17.80,9/01,22.88
100,"312,276,954","4,237,127,917","111,991",20.10,1/12,9.20,8/11,14.08
101,"570,743,600","7,312,745,083","172,564",16.10,2/16,9.58,6/04,11.85
102,"500,304,287","6,515,687,881","157,302",14.50,7/25,11.80,4/16,12.83
程蔼基,ら戳,程基,ら戳
44.70, 96/6/25,4.13, 93/12/01
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
