"2701 窾 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"803,689,736","61,243,061,704","335,536",111.00,1/11,42.40,10/22,69.11
81,"587,283,450","36,900,888,798","210,332",79.00,2/10,35.00,12/29,57.63
82,"683,332,719","39,919,734,207","231,235",81.00,4/02,29.00,1/08,55.61
83,"261,301,723","11,886,078,181","102,778",57.50,1/07,36.00,10/11,43.98
84,"160,081,280","4,606,524,042","58,909",41.80,1/05,17.10,8/15,29.04
85,"479,840,733","16,573,774,424","151,129",44.70,4/29,22.30,1/30,32.77
86,"779,874,121","30,691,357,776","209,241",48.70,3/19,27.00,10/28,36.03
87,"530,960,443","17,991,634,290","156,634",43.50,1/05,18.20,9/01,29.31
88,"109,252,240","2,335,582,674","33,619",25.60,4/09,13.00,12/18,19.66
89,"52,379,147","847,768,038","17,518",23.60,2/21,9.40,11/21,14.77
90,"27,319,575","353,943,304","10,606",15.40,2/20,8.80,10/31,11.89
91,"22,706,073","272,450,537","8,287",15.50,4/30,9.05,10/08,11.58
92,"12,782,623","146,247,399","5,708",13.90,1/27,9.10,5/02,11.13
93,"55,955,795","775,630,082","19,435",18.60,2/11,9.70,8/18,11.64
94,"240,822,665","3,518,338,856","81,288",17.80,6/14,10.10,4/21,13.68
95,"173,576,587","3,222,154,201","66,330",22.50,5/15,12.60,3/28,16.95
96,"87,399,723","1,640,773,813","38,475",22.75,7/19,13.50,12/21,17.78
97,"98,201,718","1,651,925,761","42,808",21.70,4/14,8.40,10/28,14.86
98,"74,356,722","989,917,860","31,820",15.20,7/10,9.40,2/02,13.08
99,"107,506,483","1,829,346,207","41,978",19.40,8/25,13.00,5/26,16.58
100,"44,660,621","715,847,845","21,050",18.20,7/01,12.10,12/19,15.24
101,"26,225,255","369,743,867","13,119",15.90,9/24,12.45,6/04,13.87
102,"23,423,925","338,210,963","11,606",15.20,11/01,13.70,6/21,14.38
程蔼基,ら戳,程基,ら戳
111.00, 80/1/11,8.40, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
