"2852 材玂 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
89,"10,574,437","81,397,555","2,087",11.60,11/28,6.50,12/28,8.46
90,"29,590,257","280,766,623","6,311",11.50,2/08,6.80,1/02,9.04
91,"49,140,990","415,900,409","11,457",10.45,4/30,6.55,2/27,7.78
92,"99,152,873","1,199,349,048","23,348",16.20,12/11,8.55,3/11,10.38
93,"852,924,841","19,750,656,590","195,560",31.90,3/10,14.20,8/18,20.80
94,"213,223,067","3,907,260,696","58,388",23.40,1/07,11.10,12/16,16.05
95,"166,205,650","2,183,321,733","39,410",17.25,12/29,10.05,4/04,12.27
96,"195,405,091","3,496,399,536","45,131",20.30,6/26,14.20,12/21,17.01
97,"153,735,662","2,105,792,880","35,031",18.20,5/14,5.30,10/28,12.37
98,"133,087,905","1,426,252,551","36,376",13.70,10/19,6.02,1/16,9.91
99,"224,730,218","3,431,028,565","56,928",20.90,12/31,10.75,2/06,14.01
100,"162,063,825","2,983,497,956","52,696",20.65,7/21,11.55,12/19,17.04
101,"55,255,639","756,676,032","20,445",16.10,12/28,11.35,6/15,13.58
102,"170,196,704","3,309,138,391","56,602",21.60,7/25,15.70,1/08,18.87
程蔼基,ら戳,程基,ら戳
31.90, 93/3/10,5.30, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
