"1449 ㄎ㎝ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
81,"153,623,273","9,185,388,242","56,642",79.00,6/22,35.50,9/29,54.19
82,"528,052,630","18,620,529,150","115,068",47.50,2/18,24.20,9/16,34.20
83,"813,303,740","30,087,400,141","153,642",48.00,2/03,22.80,11/07,36.15
84,"617,854,538","12,908,605,293","121,015",28.50,1/07,14.75,8/14,20.59
85,"701,454,520","13,315,359,140","112,003",20.80,7/23,16.60,1/06,18.64
86,"1,043,584,417","22,337,358,820","171,548",26.90,4/14,15.00,10/29,19.88
87,"2,136,460,026","57,492,912,939","399,125",33.20,4/04,17.50,12/24,25.19
88,"586,855,015","9,313,608,541","107,343",19.40,4/19,10.00,12/28,13.99
89,"280,323,123","2,949,144,723","42,345",14.45,2/21,3.31,11/22,8.33
90,"58,979,755","217,985,490","11,302",4.80,2/06,2.17,10/19,3.26
91,"454,643,859","2,102,213,653","73,117",6.20,7/23,2.76,1/17,3.96
92,"572,740,119","2,145,674,642","64,023",4.61,12/25,2.45,5/02,3.41
93,"862,460,577","4,546,970,960","113,209",7.60,2/02,2.85,8/19,4.28
94,"155,558,265","362,262,384","22,454",3.98,1/04,1.17,11/29,2.20
95,"531,227,814","1,953,704,533","68,385",5.31,5/09,1.54,1/17,3.33
96,"449,231,819","1,754,265,108","70,430",5.35,7/19,2.25,12/21,3.47
97,"208,613,781","494,961,447","35,457",3.96,4/17,0.65,11/24,2.11
98,"267,853,413","484,153,878","42,460",2.87,12/22,0.70,2/12,1.69
99,"359,448,324","1,340,457,329","60,856",5.56,8/19,2.31,11/17,3.37
100,"28,015,340","89,000,104","4,605",3.85,1/11,2.14,12/30,3.06
101,"10,408,134","21,249,225","1,939",3.10,10/30,1.35,5/11,2.08
102,"30,061,778","58,896,012","4,040",2.70,4/25,1.50,12/17,1.89
程蔼基,ら戳,程基,ら戳
79.00, 81/6/22,0.65, 97/11/24
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
