"2342 璟 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"346,777,247","32,930,352,450","78,472",112.50,9/27,75.00,11/18,90.01
85,"2,386,532,722","105,897,094,352","442,496",81.50,1/04,29.00,7/17,48.04
86,"11,179,132,753","657,804,916,483","2,756,322",92.50,6/19,34.70,12/01,54.36
87,"9,812,481,886","346,666,777,352","2,088,446",57.50,2/27,18.80,9/04,34.77
88,"20,854,419,816","694,070,000,000","3,876,154",50.00,12/28,20.50,8/03,31.38
89,"20,710,613,154","1,179,928,584,417","4,994,504",93.50,4/06,17.60,12/28,55.34
90,"15,301,320,389","258,724,620,667","2,680,400",28.70,3/28,5.25,10/09,16.17
91,"10,501,656,511","166,297,330,056","1,880,702",22.50,1/11,4.80,12/16,11.74
92,"1,988,466,388","8,587,920,286","260,325",6.65,1/15,1.49,5/09,3.27
93,"1,618,737,088","6,852,761,040","161,376",10.50,5/10,2.12,1/02,3.78
94,"1,762,562,200","17,136,659,268","281,682",14.75,6/20,2.14,1/26,7.45
95,"4,861,990,421","99,444,997,083","1,008,101",37.65,11/16,7.15,3/28,15.33
96,"6,172,428,576","257,653,214,373","2,010,477",63.50,7/26,22.10,12/21,38.92
97,"3,392,193,044","62,784,875,086","969,767",31.50,5/20,4.12,11/26,18.60
98,"3,167,584,436","31,826,339,903","711,837",19.30,12/08,5.06,2/20,10.10
99,"2,141,177,458","33,391,638,271","581,899",19.00,1/06,11.50,11/09,15.05
100,"1,047,831,180","12,144,099,860","327,712",16.20,3/03,2.90,12/09,8.76
101,"754,148,303","3,876,274,456","188,510",8.97,12/06,1.78,10/16,4.06
102,"681,250,673","4,747,149,916","196,196",8.58,1/16,4.88,8/28,6.48
程蔼基,ら戳,程基,ら戳
112.50, 84/9/27,1.49, 92/5/09
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
