"2883 秨祇 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
90,"163,284,560","3,761,887,655","33,166",23.80,12/31,22.40,12/28,23.10
91,"7,283,083,572","147,844,069,086","1,341,401",26.70,4/19,12.05,10/04,19.62
92,"9,929,289,427","140,924,091,577","1,334,221",16.80,12/26,11.20,5/22,13.62
93,"11,450,841,673","200,497,359,150","1,614,334",21.20,4/21,14.60,9/02,16.75
94,"6,066,049,287","76,381,658,779","758,903",15.50,1/04,9.96,11/01,12.45
95,"6,158,137,068","80,228,832,639","725,938",15.25,12/19,11.05,3/22,12.94
96,"5,719,656,066","80,540,543,475","751,885",16.50,1/03,11.75,12/21,13.87
97,"6,310,836,623","69,235,488,441","861,718",15.45,4/17,5.07,10/28,10.66
98,"8,454,279,610","68,724,568,820","1,181,117",9.99,12/31,5.41,2/23,7.91
99,"6,889,021,242","66,393,481,027","1,042,533",13.00,12/31,7.88,5/27,9.05
100,"9,236,840,199","106,595,228,640","1,564,988",13.80,1/13,7.45,12/19,10.65
101,"9,963,568,656","75,805,908,605","1,424,678",10.20,2/10,6.33,11/21,7.69
102,"11,023,402,546","94,113,699,696","1,626,876",9.23,3/11,7.47,1/09,8.47
程蔼基,ら戳,程基,ら戳
26.70, 91/4/19,5.07, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
