"1522 出蝴﹁ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
86,"27,733,779","1,942,141,513","8,535",80.00,10/07,59.00,10/28,67.68
87,"439,291,971","44,891,809,516","188,955",160.00,5/27,59.00,12/18,96.27
88,"213,540,769","11,707,056,952","93,432",72.00,5/07,32.00,12/21,49.35
89,"127,512,870","3,855,514,452","52,838",47.00,2/21,11.05,11/21,25.27
90,"301,828,991","5,675,217,029","82,753",24.30,3/28,11.30,10/08,17.76
91,"873,260,823","36,523,799,187","257,943",61.00,12/19,20.80,1/04,40.21
92,"343,208,475","19,760,474,522","106,484",69.50,4/11,46.10,9/09,56.63
93,"158,559,993","6,012,159,238","65,206",50.50,3/08,26.60,8/04,36.00
94,"203,971,952","4,901,300,959","73,899",33.20,1/14,18.10,8/18,24.19
95,"282,164,751","6,700,913,431","89,625",28.20,4/21,16.90,9/15,22.09
96,"437,542,176","11,112,656,354","125,746",32.00,7/24,18.55,12/18,23.87
97,"204,317,214","3,972,382,234","65,989",25.80,3/24,9.43,10/28,17.23
98,"689,643,845","15,081,139,937","224,516",29.45,12/10,10.05,1/15,19.44
99,"281,931,542","6,371,276,324","108,537",27.70,1/04,17.50,11/04,21.19
100,"97,543,367","1,536,247,645","42,502",20.90,1/03,11.20,8/09,14.92
101,"80,852,948","1,031,040,302","33,814",15.20,2/13,10.00,11/30,12.05
102,"376,323,771","5,877,092,789","138,795",19.40,9/24,10.50,1/25,13.91
程蔼基,ら戳,程基,ら戳
160.00, 87/5/27,9.43, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
