"9905 地 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"191,719,000","15,220,580,800","90,963",97.00,5/11,44.20,10/23,70.17
81,"128,714,700","7,788,167,160","41,793",71.50,3/04,41.10,9/18,54.67
82,"216,818,929","11,661,845,691","53,967",77.00,12/31,40.80,1/08,47.14
83,"304,361,536","19,246,448,312","66,225",86.00,1/13,44.20,10/11,56.78
84,"174,587,640","6,527,979,852","36,312",51.00,1/06,26.30,8/15,39.22
85,"236,274,434","7,491,002,527","44,885",35.20,4/30,28.00,7/22,31.26
86,"402,110,290","15,012,322,781","76,635",46.20,4/16,19.50,10/29,33.54
87,"504,264,308","14,675,563,458","86,240",36.20,6/25,21.90,12/29,27.35
88,"478,185,115","7,458,374,211","70,980",23.80,1/12,11.00,7/19,14.71
89,"162,882,215","2,280,438,923","31,939",18.70,2/21,7.30,11/21,12.49
90,"111,757,628","1,045,695,114","21,269",11.45,3/30,6.80,7/25,8.42
91,"558,304,018","7,817,678,462","108,547",17.10,12/20,8.00,1/17,12.40
92,"353,446,516","5,889,880,699","81,402",19.60,1/20,13.85,4/28,16.16
93,"289,815,068","6,082,199,437","65,210",25.20,4/19,17.00,5/18,19.87
94,"57,129,495","884,402,185","13,971",21.40,1/03,12.90,12/08,15.82
95,"106,958,617","1,705,810,182","28,913",19.40,12/29,13.05,1/02,15.23
96,"77,541,243","1,367,237,738","26,178",20.90,1/24,13.90,12/18,17.22
97,"87,828,758","1,278,998,774","30,333",18.30,5/23,10.15,10/28,14.11
98,"488,544,039","9,697,766,262","141,655",27.60,6/04,11.75,2/02,18.81
99,"541,784,103","14,662,650,191","179,431",36.85,9/21,18.70,2/06,25.83
100,"441,564,547","15,571,974,544","164,854",44.40,7/22,27.20,1/18,34.54
101,"141,042,194","4,987,519,377","78,431",42.00,3/22,29.05,1/02,34.79
102,"81,522,526","2,812,757,240","48,790",37.50,5/10,32.00,6/25,34.28
程蔼基,ら戳,程基,ら戳
97.00, 80/5/11,6.80, 90/7/25
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
