"2347 羛眏 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"14,548,450","461,546,299","5,909",33.50,12/30,28.80,12/13,31.36
85,"150,097,183","9,835,644,687","50,534",112.50,11/25,29.00,1/06,62.15
86,"1,249,496,058","259,511,363,833","515,505",325.00,8/23,95.00,1/04,192.24
87,"1,931,383,875","304,526,140,835","778,394",247.00,2/24,94.00,10/06,156.61
88,"1,935,916,497","314,663,000,000","828,555",221.00,12/22,103.00,2/03,154.64
89,"1,548,402,708","222,237,099,440","637,484",263.00,4/05,46.70,12/30,147.04
90,"2,470,162,798","124,877,368,081","757,856",94.00,2/16,27.40,10/05,52.66
91,"2,504,336,399","123,169,367,075","740,467",58.50,12/24,34.60,6/26,48.11
92,"1,028,531,964","52,073,670,473","304,938",58.50,7/14,38.30,5/02,49.54
93,"674,443,522","34,944,305,639","204,386",65.00,4/02,45.60,11/11,51.87
94,"649,305,053","28,683,373,023","224,329",50.70,4/06,37.25,9/02,44.13
95,"880,843,371","31,992,292,120","255,146",44.95,12/15,28.20,7/27,35.08
96,"3,194,640,656","229,781,641,109","1,011,781",114.50,10/29,34.60,3/05,61.75
97,"3,696,890,248","244,293,231,045","1,423,083",92.90,4/10,27.10,11/21,63.83
98,"3,205,904,760","167,684,347,164","1,179,652",70.30,12/29,32.60,1/13,55.07
99,"1,721,518,531","123,589,558,570","643,573",82.60,12/14,63.00,1/29,71.71
100,"1,418,476,605","100,736,000,338","557,971",79.00,8/03,61.00,3/15,71.08
101,"1,183,885,344","78,486,648,781","493,379",79.50,1/30,51.90,12/21,67.13
102,"2,241,819,633","104,769,499,467","928,099",63.30,2/18,37.10,7/04,47.96
程蔼基,ら戳,程基,ら戳
325.00, 86/8/23,27.10, 97/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
