"2601 痲 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"2,102,397,268","68,756,520,170","640,750",43.70,4/23,16.90,1/17,31.21
81,"716,481,206","21,448,450,446","206,756",39.30,2/08,16.00,9/26,25.73
82,"1,360,009,388","36,098,786,969","305,880",35.50,8/21,18.40,1/08,25.49
83,"627,949,436","14,213,816,746","173,513",29.80,1/06,16.90,10/11,21.73
84,"430,821,914","8,058,872,560","112,311",24.50,1/05,12.75,8/14,18.13
85,"807,873,891","16,038,655,546","177,965",23.20,4/29,16.70,3/12,19.29
86,"2,003,145,442","41,633,468,488","366,187",30.70,3/20,13.70,10/28,19.44
87,"1,464,721,079","21,647,166,261","215,244",19.20,1/06,8.15,12/30,14.01
88,"1,591,217,580","13,743,555,869","219,970",12.00,5/05,4.04,11/26,7.72
89,"876,741,473","5,620,246,118","124,122",9.00,2/22,2.74,11/20,5.61
90,"461,619,502","1,251,995,248","56,275",3.90,2/21,1.67,7/19,2.51
91,"1,346,413,790","4,448,706,770","142,758",4.90,4/26,1.54,10/14,2.80
92,"822,199,632","4,490,850,299","131,866",7.70,1/16,3.11,5/02,5.04
93,"1,130,124,350","10,206,359,305","205,292",13.35,5/12,5.45,8/19,8.33
94,"253,819,474","1,925,718,386","60,034",10.05,1/07,3.70,10/31,6.32
95,"1,088,067,038","20,657,711,156","266,414",33.80,12/27,4.90,1/18,13.96
96,"1,032,096,150","59,136,708,627","399,506",103.00,10/08,28.40,3/06,57.58
97,"1,376,447,908","75,089,390,161","606,484",89.80,5/16,22.20,10/29,55.68
98,"1,642,651,745","69,912,068,518","649,834",54.20,6/02,29.50,1/16,42.22
99,"892,918,523","50,603,377,558","391,602",72.40,12/06,39.35,2/06,57.51
100,"751,561,194","41,355,835,815","342,808",79.60,7/28,30.40,12/14,58.97
101,"733,070,583","26,999,198,407","339,081",50.00,3/02,21.60,11/01,34.66
102,"424,800,154","9,301,551,844","179,605",27.40,1/04,18.05,8/28,21.07
程蔼基,ら戳,程基,ら戳
103.00, 96/10/08,1.54, 91/10/14
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
