"2912 参禬 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
86,"125,482,883","13,276,222,778","44,334",134.50,8/26,80.00,10/30,98.62
87,"293,799,637","29,412,891,506","97,175",112.00,7/02,87.00,1/12,98.58
88,"422,016,912","44,764,735,599","135,112",146.00,12/20,78.00,11/17,98.41
89,"732,794,602","88,597,625,785","265,684",169.00,1/06,79.00,11/21,112.70
90,"536,805,042","40,266,907,846","195,850",103.00,2/13,53.00,11/15,77.52
91,"450,245,380","27,556,638,529","169,002",74.00,1/02,50.50,10/14,59.58
92,"461,516,628","22,191,706,879","149,247",60.00,11/06,38.70,4/01,48.32
93,"504,906,988","28,520,657,625","157,256",69.50,2/19,47.20,12/01,56.75
94,"286,958,722","16,788,419,841","105,689",69.20,12/22,49.90,1/28,58.91
95,"303,743,879","21,938,221,234","128,564",81.40,12/07,64.50,7/24,71.99
96,"267,106,120","22,811,309,461","129,253",102.50,6/21,73.90,1/11,85.76
97,"529,177,850","50,322,134,907","266,965",122.50,3/24,65.90,10/28,93.82
98,"627,054,349","49,386,312,148","332,094",89.80,5/11,68.90,3/10,78.65
99,"613,189,727","62,323,731,119","324,943",138.00,10/06,71.90,1/26,101.75
100,"668,216,561","106,463,758,609","414,045",195.00,9/01,119.50,2/22,156.49
101,"502,129,094","78,922,921,884","306,904",172.00,1/11,135.00,11/01,157.11
102,"340,014,922","66,109,574,175","233,746",229.00,7/22,154.00,1/02,192.50
程蔼基,ら戳,程基,ら戳
229.00, 102/7/22,38.70, 92/4/01
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
